Height,Error (Validator),Error (Actor)
901,7.649734531081218e-24,4.29385271303433e-06
1901,7.012204472522112e-24,7.288830622502999e-07
2901,3.1651166147953094e-24,8.08771075008123e-09
3901,2.7833091639444752e-24,5.21492187191362e-10
4901,4.490416700754155e-24,2.3521847226295332e-05
5901,5.402650138980406e-24,2.421763219753154e-05
6901,8.142838922579774e-24,4.909435944281744e-05
7901,5.911839456910601e-24,0.0039953372185174965
8901,2.783309163944475e-24,1.399969124541011e-10
9901,5.911838516358925e-24,4.0659183580699855e-05
10901,7.649734531085224e-24,3.62447513804586e-05
11901,2.5695937776563138e-24,3.936329264357051e-10
12901,2.744365831290311e-24,9.799197185268314e-09
13901,3.1651166147953087e-24,3.549018171427777e-05
14901,7.649734531081e-24,1.3805101420511077e-06
15901,2.7443658331765326e-24,0.0004509809432358014
16901,2.7833091639444756e-24,4.0977506982057157e-14
17901,4.682069798848132e-24,5.960782269572579e-06
18901,4.490416700752848e-24,3.7174975449316693e-06
19901,2.783309163959446e-24,3.752360059293297e-05
20901,4.490416700752898e-24,9.233739495816645e-07
21901,8.142838922567451e-24,6.862433314821484e-05
22901,7.012204472948456e-24,0.00012204639349560718
23901,7.012204472522112e-24,8.031106285931075e-12
24901,5.029864352152858e-24,3.235169802711595e-07
25901,4.490416700753868e-24,2.3589332408040188e-05
26901,2.7833091641852484e-24,0.0006435200739251102
27901,4.490416700752953e-24,1.5120928536099875e-06
28901,3.025348974034271e-24,1.1488562641956844e-09
29901,4.4904167007537434e-24,4.466035703113808e-06
30901,5.029864352152857e-24,3.6611241809132337e-06
31901,5.4026501389804054e-24,1.5271183581471947e-06
32901,5.911838982347434e-24,0.0021679709332578373
33901,7.649735414483432e-24,0.0019255256430116684
34901,2.78330916394459e-24,1.1123959718061927e-05
35901,2.7443690256474703e-24,0.003448964234352405
36901,2.744365853870176e-24,0.00063554351230626
37901,7.658774518623489e-24,0.019624334923385143
38901,5.9118385163568666e-24,2.125013421529087e-11
