Height,Error (Validator),Error (Actor)
901,2.7443658312902903e-24,3.6529963500433643e-09
1901,5.029864352152833e-24,1.2360804194996438e-10
2901,7.64973453108097e-24,2.188650434743606e-09
3901,7.012204472522084e-24,2.0950017126919897e-09
4901,2.5695937776562936e-24,6.039779145818267e-12
5901,7.012204472522084e-24,7.67101466434364e-08
6901,5.91183851635684e-24,1.4939264545862922e-08
7901,2.5695937776562936e-24,4.560252554034063e-11
8901,7.012204472522082e-24,2.831717175598516e-08
9901,2.7443658312902903e-24,8.109129914485003e-10
10901,2.5695937776562936e-24,1.9912811440751325e-12
11901,7.64973453108097e-24,1.5124237320740687e-11
12901,5.91183851635684e-24,7.025346667488257e-11
13901,5.029864352152833e-24,3.745953967356587e-08
14901,7.717301674768096e-24,6.077929898846861e-07
15901,6.983335725029134e-24,4.1093892234686176e-09
16901,2.5695937776562936e-24,5.436218334424382e-13
17901,2.7443658312902903e-24,2.310847551990312e-14
18901,4.4904167007528236e-24,1.9872735924423298e-12
19901,4.4904167007528236e-24,4.0927812214152527e-10
20901,4.4904167007528236e-24,2.121864405327293e-09
21901,7.64973453108097e-24,1.2600035319632788e-11
22901,2.7443658312902903e-24,3.495202501451022e-10
23901,2.5695937776562936e-24,1.3274302388160466e-13
24901,7.64973453108097e-24,5.423683913876158e-10
25901,2.5695937776562936e-24,1.368900080163572e-10
26901,2.7443658312902903e-24,4.4977583572112916e-13
27901,2.7443658312902903e-24,7.163860786091821e-12
28901,7.012204472522099e-24,4.060449921561452e-05
29901,2.783309163944455e-24,6.159288206498448e-13
30901,5.029864352152833e-24,3.3675587608225213e-09
31901,7.717301674768094e-24,2.678553104808936e-11
32901,5.91183851635684e-24,1.285504602157713e-10
33901,7.64973453108097e-24,1.200582040522654e-10
34901,5.029864352152833e-24,2.7323802271645186e-11
35901,7.012204472522084e-24,2.1564299438799453e-07
36901,4.4904167007528236e-24,4.5105815815356584e-14
37901,3.0253489740342503e-24,1.8054247744614134e-08
38901,2.5695937776562936e-24,1.5499160101491963e-13
