Height,Error (Validator),Error (Actor)
901,2.6365757308232327e-24,0.00012085086646856278
1901,2.4810892607855584e-24,0.002919347886684144
2901,2.3902106705802107e-24,1.406167393319771e-10
3901,3.921141636935832e-24,1.2891365331891411e-06
4901,6.132343717514381e-24,0.0002542115037537241
5901,4.395928829846296e-24,0.0023796970970607597
6901,5.1674390332326944e-24,7.496187115335446e-07
7901,6.10692413878882e-24,3.4368271440412e-05
8901,1.4916496149816506e-20,0.08023530639876934
9901,2.4243562237637587e-24,7.269319116175403e-06
10901,3.921141712133195e-24,2.2263113486077477e-06
11901,2.4244379673112923e-24,0.00012141570083158084
12901,6.691757631921498e-24,0.0008647406030534184
13901,2.424357153328623e-24,2.166393570370538e-05
14901,6.132235842108579e-24,1.1342691584171585e-08
15901,2.4243560409433302e-24,7.979665855663063e-12
16901,5.167439037378643e-24,5.079364468462072e-07
17901,2.2369714529588743e-24,3.113818841314075e-06
18901,7.793560368526048e-24,0.018412004987431486
19901,2.6365761789910896e-24,3.024534309212325e-05
20901,2.42435604094333e-24,1.163183199501975e-13
21901,4.394127620470727e-24,2.077378706978302e-05
22901,6.380898259716543e-22,0.06733005165513446
23901,2.759123404950082e-24,3.247479097922427e-06
24901,4.3941273423392336e-24,1.0701706787217875e-05
25901,2.3902106705812025e-24,8.773447918308976e-10
26901,2.2369786158498725e-24,2.531951329734902e-05
27901,2.518600142292741e-24,0.0037596357597375852
28901,3.921289102338062e-24,0.00014769728320616337
29901,4.720984542015186e-24,3.1122229514884805e-06
30901,6.691219846149165e-24,6.003308345858311e-06
31901,2.236973088051806e-24,1.3379219810246033e-05
32901,6.132235842108579e-24,3.897025323025398e-09
33901,5.167439070527689e-24,8.949672343513926e-06
34901,2.390210670599822e-24,4.241059705104509e-08
35901,2.3902106705801655e-24,2.3124862015337207e-12
36901,5.167439560390568e-24,4.00150501686396e-06
37901,2.454342531480915e-24,0.00340291045485427
38901,3.732312745530265e-24,5.028476895391072e-06
