Height,Error (Validator),Error (Actor)
901,2.4243560409510767e-24,3.984878064299364e-09
1901,5.167439032297763e-24,2.6783136353477787e-08
2901,3.921141629678451e-24,2.0724820869606793e-08
3901,6.134702056566767e-24,0.0013229635675058031
4901,2.390210670580149e-24,6.866244690168815e-10
5901,2.3902106705890783e-24,1.1737299788011516e-07
6901,2.7591234113768053e-24,6.653744448203187e-05
7901,2.236971178894646e-24,1.2250040027109998e-10
8901,6.691236543498244e-24,0.00018030449366405132
9901,4.394127339765681e-24,8.80194420216847e-08
10901,5.186778622937579e-24,0.004371647888949092
11901,2.236971178928809e-24,2.8998717163887154e-08
12901,6.1326595360218826e-24,0.0020179964315499106
13901,6.132236038835822e-24,0.0001041655423834463
14901,2.806371868493941e-24,0.004651597888480886
15901,5.1674390322940916e-24,1.4252148899370646e-10
16901,2.4243723778700903e-24,0.00013097123355256508
17901,5.1674390322940916e-24,3.005839149811702e-09
18901,5.167439116132473e-24,1.7994454627580988e-05
19901,6.106923835974783e-24,4.03177314268533e-06
20901,5.1674390322940916e-24,4.719989367426395e-07
21901,2.424357372689791e-24,7.642624324630576e-05
22901,5.167439032329589e-24,1.2052576891180414e-07
23901,3.9211416296873766e-24,5.211866691853364e-08
24901,5.1674390322940916e-24,5.402787841625366e-09
25901,2.4243560460720003e-24,1.3393044960342003e-06
26901,5.1674390322940916e-24,5.312132899434733e-09
27901,2.236971178894641e-24,6.126868717940926e-08
28901,4.394127339765694e-24,1.5134455150172616e-08
29901,6.691219844850673e-24,8.305264257938411e-08
30901,5.1674390322940916e-24,1.1215558915001224e-08
31901,6.691219845154478e-24,5.662127141907474e-07
32901,6.750462467206427e-24,1.2563928368644941e-06
33901,5.685967902665899e-24,0.016272414832602698
34901,3.9211419431082114e-24,1.1951627450523794e-05
35901,3.924517532431156e-24,0.0027309178263262724
36901,6.132235842108554e-24,3.6899823093681996e-08
37901,4.720984565930042e-24,5.038949466113266e-05
38901,6.69363533457632e-24,0.001418760990825338
