Height,Error (Validator),Error (Actor)
901,1.8251730364848511e-13,1.080253217837016e-05
1901,3.6014941239052374e-10,0.02530979221708939
2901,3.8946767575817977e-10,0.028404469396812845
3901,5.3813248575863174e-11,0.018368130372158765
4901,1.3220730689674672e-08,0.1562104866126889
5901,3.689609787544399e-15,7.805974892570202e-07
6901,5.1710866761175016e-11,0.004697582089233052
7901,5.691827858915509e-18,1.6107361194660156e-07
8901,8.885426227914278e-10,0.032468604309925875
9901,3.261528392525404e-12,0.00025548477490933515
10901,5.023785986840806e-11,0.0035329676079629475
11901,9.690487409931514e-11,0.006319343721911539
12901,1.6150184205382944e-12,0.0006914996317247528
13901,5.267077201605838e-12,0.0018670965039778512
14901,5.167095180118789e-16,1.4709997030509244e-07
15901,5.501874962264253e-13,3.323403896296152e-06
16901,4.973937343877322e-11,0.0022377268759695415
17901,6.537855810631499e-12,7.243053573513171e-05
18901,3.040165544762644e-09,0.08946599292848635
19901,4.63457066657597e-12,0.0001549500856040324
20901,6.540609402825821e-12,0.0006749310124905123
21901,4.1034376306682127e-13,0.002141094578568804
22901,1.7739098292654647e-11,0.0007839533726699203
23901,6.540572405859715e-12,0.0002613324363476087
24901,2.2479502079465574e-09,0.09499268758226524
25901,1.9099382895511537e-13,4.938822664248821e-06
26901,1.4531653090340494e-14,2.9272461158263046e-05
27901,5.489874720917525e-13,4.281813657753227e-05
28901,1.2563984555584326e-13,2.153238089496491e-05
29901,4.804605362730123e-10,0.033730366875310135
30901,4.6688407417805825e-14,8.690523009002363e-06
31901,5.267077208709247e-12,0.00043559489214042716
32901,2.2947458640440745e-12,3.315894246829147e-05
33901,7.89187428795742e-13,2.2973999925257844e-05
34901,1.8674323810583608e-11,0.0010476170057154256
35901,4.950487566204064e-12,0.0007239374926672121
36901,2.06870343370294e-11,0.011846525931856132
37901,3.470249534206875e-10,0.016974704132834608
38901,1.6156534818973996e-12,9.361345541881937e-05
