Height,Error (Validator),Error (Actor)
901,6.1245746295493355e-24,7.957449926106633e-05
1901,3.5908275324364746e-24,0.0003572801163908119
2901,1.1413725271558804e-22,0.007345760901756847
3901,4.5329804490280314e-18,0.05729536044398429
4901,1.139720419412526e-15,0.2900854467631439
5901,1.4818980029014886e-20,0.009591516012417436
6901,6.7646043082698256e-18,0.06309451112078512
7901,5.269164429449294e-17,0.16751641547204682
8901,4.1377979912231506e-24,0.0009205431218143538
9901,7.3986146060751e-20,0.026008717200703173
10901,5.742280583527523e-21,0.0063267482625602375
11901,1.3274078906764896e-21,0.0058780518731140945
12901,1.0200817703050759e-17,0.08145819703827542
13901,2.2957300815465218e-17,0.07914555248611463
14901,6.865049422404437e-23,0.0009136272865411208
15901,2.9855164938428707e-22,0.0013266758949135049
16901,7.3008994985248e-24,0.0005217572932916297
17901,4.02104231082725e-17,0.10092060508105974
18901,1.3458506836291935e-21,0.0050729574242899984
19901,2.6670058851182985e-21,0.01057259206021412
20901,6.898301127173938e-23,0.001077129676026895
21901,5.2417662833678305e-24,0.003424596920824064
22901,9.141603456692655e-20,0.04043649781737905
23901,6.768599211062751e-19,0.03867091167297787
24901,1.075618245128126e-17,0.12250171187849627
25901,4.4653885687008724e-24,8.492352018416245e-06
26901,1.4079728684778254e-23,0.00407921241926489
27901,3.922417484368627e-20,0.018569480629172543
28901,2.25779506847857e-22,0.0021620356325687978
29901,1.6138736290534778e-17,0.09498151947237014
30901,1.835285632790212e-19,0.05570381850112472
31901,3.1082916816667202e-18,0.05143659106073559
32901,1.1417887828121895e-21,0.03055357251456618
33901,1.2543402879025996e-22,0.004855347236846164
34901,2.1898743908969133e-22,0.005466712315543212
35901,2.2292539307678816e-19,0.02411018810630109
36901,1.5000730400506312e-23,0.00046613247903990547
37901,1.309925413529088e-16,0.1529803028690553
38901,3.817008502314579e-24,0.0002928998621777118
