Height,Error (Validator),Error (Actor)
901,2.2716930263509363e-18,0.001895244959658951
1901,1.0465390312304552e-12,0.2433047119134821
2901,1.538753182097822e-15,0.040217043741616394
3901,7.708921236042519e-20,0.0015601394743323905
4901,5.701426007580192e-18,0.012488933871360025
5901,1.044103001392867e-12,0.2554122474921609
6901,5.7516743531746965e-12,0.6723331799207573
7901,1.5299032909249535e-12,0.30229395129791353
8901,1.5422688486692878e-20,1.5248329029159721e-05
9901,1.6196276882818368e-15,0.08116762013890641
10901,1.2215446270776443e-14,0.08868350646485357
11901,2.25427355990019e-15,0.04287930052858786
12901,5.879929012356162e-20,0.00012164173864100795
13901,9.844910613320487e-17,0.013039992166649245
14901,1.6809227624247786e-23,4.4789825033340766e-07
15901,2.559913244677776e-16,0.061100070550202244
16901,3.051457964437246e-14,0.11478309064095162
17901,2.2154880373434046e-14,0.11560394580074582
18901,3.191459951406634e-14,0.12278110670656213
19901,9.390504623848827e-19,0.000745124930366939
20901,1.1341201576678532e-15,0.07542730687658585
21901,6.095769298079918e-13,0.3345868349405453
22901,1.5576529443956087e-15,0.04568686697010552
23901,6.395415246305406e-18,0.0049857450548623245
24901,1.9115964726836804e-17,0.004817976844049623
25901,1.0604788449583893e-14,0.08526255181161936
26901,7.136235492709163e-16,0.038640716838357694
27901,2.5736010111030134e-19,0.0036964343691437023
28901,3.0530223600193937e-17,0.008404545860437249
29901,1.5474108140326347e-16,0.023866882224765813
30901,1.530829418152755e-12,0.39970787374397587
31901,4.7071712069831625e-15,0.07919869627200551
32901,1.0905353632735565e-11,0.40644939621751686
33901,3.2930266136805974e-15,0.06753168863100875
34901,4.824369273476942e-18,0.005296442882482582
35901,7.07168840800818e-15,0.06670422260159684
36901,7.710894061669124e-14,0.26945677522464667
37901,2.4944409575176796e-19,0.0028603440385570034
38901,2.211855297483781e-15,0.042607158955150624
