Height,Error (Validator),Error (Actor)
901,1.939094174279468e-24,8.103175320944401e-12
1901,1.9390941195985814e-24,1.3550296353363477e-10
2901,2.1001485434861332e-24,1.8717496530261747e-08
3901,2.100156083102204e-24,2.5672967851809754e-08
4901,6.176363884678557e-20,0.014118379845167289
5901,4.0740651352278205e-24,3.097354866521954e-08
6901,3.3878081189589375e-24,3.9699339132702473e-07
7901,4.457785085899624e-24,8.577857999063645e-14
8901,2.1001484556104408e-24,2.7126525178187765e-13
9901,4.457785086161768e-24,1.3849128561337154e-11
10901,2.1001494322198685e-24,1.970412386773902e-08
11901,4.457792103192885e-24,1.038340663859211e-06
12901,1.939095019736026e-24,4.2771413697400256e-10
13901,5.2870132070372556e-24,2.3732229846053215e-08
14901,5.767450752686158e-24,1.2333833001186603e-09
15901,5.369450700100229e-24,5.125049754014052e-06
16901,1.0117510211070197e-23,0.00016988100404365144
17901,5.2870127493650805e-24,2.9659623153376224e-13
18901,2.1001504614573718e-24,3.4839057917566215e-08
19901,5.279429639469661e-24,1.1209213545936548e-05
20901,2.282549678578659e-24,6.582423487529e-08
21901,5.818715663828135e-24,7.34682721755754e-08
22901,5.7674795012138575e-24,4.299741500877449e-08
23901,4.457785089157217e-24,5.0400091879924145e-11
24901,3.38661210995187e-24,6.550055688477912e-12
25901,5.26525747432756e-24,3.1686346888394815e-10
26901,5.287019735011117e-24,4.5009231334682103e-07
27901,5.26589231837295e-24,1.8708927335891054e-07
28901,3.547263969144306e-24,1.0091593126662245e-05
29901,2.100150984689217e-24,3.2553368952670565e-09
30901,3.793142675728972e-24,2.044996089904225e-07
31901,4.45779271362893e-24,6.889656058645515e-08
32901,2.0708010475382955e-24,1.545795450300644e-14
33901,5.7674506996060305e-24,1.6897417224208493e-09
34901,2.1001484556312915e-24,1.3468471071912544e-09
35901,5.106340435324498e-23,0.0008138104926597519
36901,2.2289645033624517e-19,0.021101152936862162
37901,5.8183687971050016e-24,2.4714212993786185e-13
38901,3.400482848022267e-24,9.60131020676643e-07
