Height,Error (Validator),Error (Actor)
901,3.3866120962734854e-24,2.404846043916125e-10
1901,2.0708010475382246e-24,2.4380198780041755e-12
2901,1.9391013947972474e-24,1.575707310229505e-08
3901,2.1001484556117595e-24,9.317048588881429e-13
4901,3.386613114121763e-24,1.3430765994686878e-08
5901,5.767450696288646e-24,1.1650903140789505e-11
6901,5.287012749363252e-24,2.164384585596837e-08
7901,5.287012749424074e-24,4.833518001142382e-09
8901,8.313428429250352e-24,5.672487036030523e-05
9901,2.070805616966298e-24,5.584980694044877e-09
10901,3.386612993927188e-24,1.8764191280149395e-09
11901,3.386612096272317e-24,4.558489367001897e-12
12901,1.9390941180954004e-24,1.4873495719730072e-10
13901,5.767450696288646e-24,3.2024057990576036e-13
14901,4.457785085899586e-24,8.223087936625971e-08
15901,2.1001484737662566e-24,2.344249170025104e-10
16901,4.4577850858995916e-24,4.3271637312774747e-10
17901,5.8183687971012914e-24,5.494969686186803e-12
18901,3.386726290067059e-24,6.041945770862278e-07
19901,2.0708010475382224e-24,5.660559342840879e-15
20901,3.386612096285123e-24,4.6302488418043913e-10
21901,4.457785085899633e-24,2.8112526650728375e-10
22901,2.1002615621336975e-24,9.499279311918321e-08
23901,3.386612096310275e-24,7.464713913817919e-09
24901,3.3866120962734825e-24,2.1293300369881508e-11
25901,4.457785588451078e-24,7.424637393261455e-08
26901,2.1001484556103934e-24,1.590586181719111e-09
27901,5.767450696288646e-24,1.033917779798449e-07
28901,6.1390505266644606e-24,0.00010963753640742604
29901,2.0708010475383212e-24,1.3577938611473525e-12
30901,3.3866123544522306e-24,6.609173884331846e-09
31901,2.100148480412268e-24,3.2972906797888855e-10
32901,2.100148485498327e-24,3.6320711804407915e-09
33901,3.386653115502536e-24,4.0726241115702987e-07
34901,4.4577850858995916e-24,1.893256132578558e-10
35901,1.9423180123121753e-24,7.340435098630485e-07
36901,4.457792352765024e-24,2.162759487822056e-08
37901,5.287013677260533e-24,3.847003392892243e-08
38901,4.457785098185014e-24,8.870179353559719e-10
