Height,Error (Validator),Error (Actor)
901,5.843490590365242e-24,1.0638119365340532e-06
1901,5.7674506962975855e-24,4.914817257645202e-11
2901,4.15528803069425e-23,0.0006435853806997462
3901,2.0749998093309686e-24,5.770023023472217e-07
4901,3.793135865085636e-24,8.887704518018589e-12
5901,4.457820766684101e-24,7.010815290911124e-08
6901,3.38661211035311e-24,1.6602244637729547e-09
7901,4.457785086006838e-24,3.468271897891035e-11
8901,5.265257710397909e-24,2.719655884746299e-07
9901,4.457835617350028e-24,2.1213359795282472e-07
10901,2.0708010479033144e-24,3.498107541305323e-11
11901,5.768764317478523e-24,5.319473123479152e-07
12901,5.265257474316276e-24,1.2859315680834833e-10
13901,5.819004376390646e-24,5.678837547175177e-08
14901,2.1002424329592485e-24,3.789002077692137e-08
15901,2.3623423709081223e-24,1.50283240495834e-05
16901,4.457786865927434e-24,2.9389575981492354e-08
17901,3.386612096273164e-24,2.8401884256063842e-14
18901,3.793139472560204e-24,4.014782412082483e-07
19901,5.782133068829575e-24,5.378999490452817e-06
20901,5.7686455657944656e-24,1.331336731542666e-06
21901,5.265257476124826e-24,9.541996579554214e-09
22901,5.818368797280028e-24,5.863850949248366e-13
23901,2.1140343984757093e-24,1.6354398167734172e-06
24901,2.070801047538247e-24,2.254047076425676e-13
25901,2.28257345820353e-24,2.0970694610429686e-06
26901,8.31408062776108e-24,1.7458670561072185e-06
27901,3.386612096272338e-24,7.229598158295338e-14
28901,2.0708010475384094e-24,1.863752246238865e-15
29901,2.5921333915961062e-24,1.0972917298428445e-05
30901,5.8183687971012664e-24,7.292239614627929e-16
31901,2.1467773983835773e-24,8.707579663647349e-05
32901,2.1899181776924645e-24,8.750691667068181e-06
33901,5.767450696288681e-24,3.345046424431604e-14
34901,1.957512114927997e-24,2.512067047171864e-06
35901,5.287107205788066e-24,1.7647017834022248e-07
36901,2.282547870161671e-24,9.650442417622749e-11
37901,6.286006884070468e-24,2.0060146392545063e-05
38901,5.7674507099676326e-24,2.028881774635743e-08
