Height,Error (Validator),Error (Actor)
901,9.464698224610995e-16,0.001875109064397689
1901,2.286501352568559e-22,1.1525121435255423e-08
2901,7.7794380562006e-16,0.0010138042698018942
3901,4.467474412547944e-18,7.500034630904451e-06
4901,8.481319299376296e-17,3.6457237736643053e-06
5901,2.824689055507531e-16,3.273921207733377e-05
6901,2.655204723602066e-18,5.437015979766664e-08
7901,2.4625635163383143e-22,6.837209433158779e-09
8901,2.6552047433551553e-18,2.991564571774447e-07
9901,9.934450371986682e-19,5.977655829860859e-07
10901,1.5818827662082067e-18,8.195877491196157e-08
11901,2.972768847005057e-17,3.479038334593466e-05
12901,6.482903241883265e-21,3.499514826049971e-08
13901,2.071447722472724e-15,9.17864325294142e-05
14901,1.295859571649657e-13,0.01571714464617078
15901,4.4973796384140975e-15,0.0005496128222436622
16901,6.39624391548522e-18,2.630954578411506e-06
17901,3.8853169598915583e-19,9.179565143417056e-09
18901,1.9031322455565806e-16,1.931617731817769e-05
19901,7.778211004432707e-16,0.000814658673453573
20901,9.756948351538885e-18,4.8122847759240484e-05
21901,4.280939486780376e-20,5.019470982532412e-07
22901,8.88777038019393e-20,6.97398652706811e-09
23901,3.539076087350429e-17,1.6417058165940725e-05
24901,5.036695793333997e-24,8.753818141972612e-11
25901,9.432852248381303e-16,0.00010458419764871375
26901,6.320858113272845e-16,7.458179530946546e-05
27901,3.237105915934356e-24,3.75644295854042e-11
28901,6.767623093982375e-24,5.601551609225104e-10
29901,1.9452005939038851e-13,0.0171034023857187
30901,6.485799555972892e-21,1.1958967503056879e-09
31901,4.73673726314145e-18,3.9400037516757525e-05
32901,3.0872421822687743e-15,0.0017030707798835968
33901,7.00635398205653e-21,3.783316932853182e-08
34901,2.054522794974625e-14,0.002602384109743477
35901,1.3958494298405127e-15,0.00012133185651815017
36901,2.7235376201591293e-19,1.8644058754617686e-07
37901,3.0564159799975364e-15,0.00032550755292150437
38901,6.540476560046011e-18,6.155313968573814e-07
