Height,Error (Validator),Error (Actor)
901,1.939094117801311e-24,1.9431870020793868e-11
1901,3.3941531794553954e-24,3.701483017267363e-06
2901,1.9390941191355693e-24,3.632090638481256e-11
3901,5.53612545633652e-24,0.0001387001518748407
4901,2.1001484560466972e-24,1.573164305137091e-08
5901,5.287428717743702e-24,2.335990620318377e-06
6901,2.0708010475387587e-24,5.3621820539440605e-09
7901,4.457814523572167e-24,9.732278258513158e-08
8901,5.287012749689383e-24,2.459999130174865e-07
9901,5.788909194013211e-24,6.652899424026235e-06
10901,5.287012966357014e-24,9.555719062175327e-10
11901,2.0762958513359697e-24,1.2672991798973274e-06
12901,8.313428429152604e-24,4.5672650356089226e-07
13901,5.8183687971010695e-24,8.731753773328379e-10
14901,6.1390505264101424e-24,4.732182224421263e-08
15901,5.265257474921692e-24,1.0155761049795832e-07
16901,6.324497926092005e-22,0.005329213333663011
17901,2.0708012943900205e-24,6.204295386955709e-09
18901,3.386612096272323e-24,1.474700408628276e-10
19901,2.282547870151894e-24,2.3589776036783717e-05
20901,3.386735086589619e-24,1.7373085059722646e-06
21901,1.9390941178038385e-24,7.329044650255016e-10
22901,1.939094118426632e-24,2.4640752587099814e-12
23901,2.0708010476840843e-24,2.6739776257488204e-08
24901,3.386612096285207e-24,8.102462190947887e-09
25901,5.818368797103792e-24,1.0432070959574516e-09
26901,2.0708010475382224e-24,6.272484057289004e-09
27901,2.1950382153983043e-24,1.3942224231381738e-05
28901,5.818368825468095e-24,2.7134371298040814e-09
29901,3.3866120963014e-24,9.724269456525672e-11
30901,2.0708010488667878e-24,4.23861057603185e-08
31901,5.265257474314446e-24,5.335744517206133e-07
32901,2.3744959292744234e-19,0.026902843922862768
33901,4.074064482704842e-24,7.842992982239084e-07
34901,5.818368850285271e-24,7.926503706019168e-11
35901,4.457785151958063e-24,4.1885090835504326e-07
36901,5.767450696288646e-24,4.281721641017407e-06
37901,2.0708010475408658e-24,1.949391750669726e-09
38901,1.939094117864063e-24,1.568630799405284e-09
