Height,Error (Validator),Error (Actor)
901,3.386612096272845e-24,6.998903713658116e-09
1901,2.1001484556103875e-24,2.745042922766873e-11
2901,3.793135878122928e-24,2.379828516458914e-07
3901,4.457785085905389e-24,5.843250882285046e-11
4901,2.1001488981539987e-24,3.696724175976225e-10
5901,2.0708046855964693e-24,7.0095722861218744e-09
6901,5.767450802276715e-24,1.0203246357305585e-07
7901,2.0708010488286885e-24,6.776652070512483e-09
8901,1.939094123492716e-24,1.1744297701148066e-10
9901,3.793143386923451e-24,1.3298845864293656e-06
10901,3.3866120962723584e-24,7.620834931442777e-10
11901,2.1001484556103875e-24,2.59936514678231e-13
12901,2.0708010475382224e-24,1.9052531771350366e-08
13901,2.0708010475382613e-24,2.104729820878134e-12
14901,5.839528601178741e-24,0.00031349097357723
15901,3.386644185141584e-24,5.271800836913131e-08
16901,1.9390961686735256e-24,1.8103304138103629e-09
17901,3.386612096272317e-24,3.457461727460841e-10
18901,1.9390941178011962e-24,4.07330605056566e-14
19901,2.100148455610388e-24,1.2909959806689206e-09
20901,5.818368797161788e-24,1.4974252442160542e-12
21901,2.0708010654831663e-24,1.2831808003036707e-10
22901,1.9390941178011962e-24,7.555094170018518e-12
23901,1.939094227340315e-24,3.834745894512259e-10
24901,4.4577850858996805e-24,4.833938172005605e-09
25901,2.1001485655587154e-24,3.2964173532446876e-09
26901,5.767450696288646e-24,8.073174493799262e-09
27901,2.0708010475382224e-24,1.2518036386298349e-11
28901,7.120295861270877e-24,0.00018212149344295743
29901,5.767450696288646e-24,2.363658828855777e-07
30901,2.070801047538238e-24,3.5472064001519624e-14
31901,3.386612158030941e-24,7.512187207620718e-11
32901,1.9390941178011962e-24,6.853421539214598e-10
33901,4.0740644946180624e-24,1.0932368100476813e-09
34901,2.1001520937861328e-24,1.0213681862846924e-08
35901,4.074064483722344e-24,9.726851518691223e-07
36901,4.4577857355426725e-24,1.5110844759123036e-09
37901,1.939094148203109e-24,1.1421633677702204e-08
38901,5.7674506962888794e-24,1.765866997835959e-11
