Height,Error (Validator),Error (Actor)
901,1.6710073951869233e-24,1.129254229489876e-12
1901,4.873498556433553e-24,3.401679712849056e-10
2901,4.976591741879241e-24,2.226650857645822e-11
3901,4.1863665095309025e-24,2.6838576639680414e-08
4901,3.221913912975953e-24,3.145570015000634e-11
5901,1.1361656463790232e-21,1.5455948844410792e-06
6901,6.033862465249379e-24,5.449088168679077e-09
7901,1.955232160350244e-24,1.2197604026819045e-09
8901,4.47155917636929e-24,2.4848506651566545e-18
9901,4.925001227707126e-24,5.234431450987184e-12
10901,2.3892239760247097e-24,6.225162365655484e-10
11901,2.881852082617611e-24,1.0596497891220141e-19
12901,4.916212086046245e-24,1.8895373977491306e-12
13901,4.891390392651021e-24,4.229584607999574e-10
14901,4.87345162336264e-24,1.207870113728505e-13
15901,1.7811614955201844e-24,2.218574906699902e-14
16901,2.88652015048635e-24,8.707030560260109e-12
17901,2.8818558748346423e-24,1.4921258622619257e-10
18901,3.777900659256465e-24,3.772113524046065e-17
19901,1.1013231087573521e-23,1.156528531526008e-08
20901,4.471559235406487e-24,1.3170803586923456e-13
21901,4.916044678879262e-24,3.7759694605805226e-16
22901,3.779136740623065e-24,1.1811841417159281e-12
23901,1.7982598644592314e-24,1.3006174936960227e-08
24901,2.882503715196142e-24,7.074392814911492e-12
25901,3.2222352460539962e-24,7.128196925930087e-12
26901,2.8818620830525067e-24,3.0368337795863507e-13
27901,4.4717258670128124e-24,3.622531420003149e-10
28901,1.8686960479409503e-19,0.0008403856356659818
29901,1.781165815968775e-24,3.5372959594429323e-12
30901,3.838475366390262e-24,3.1295893740982025e-10
31901,3.2219953576318113e-24,5.09599536482211e-10
32901,1.8069464697631242e-24,7.663286436294633e-12
33901,1.6879777800907386e-24,1.2109673070986987e-10
34901,6.136501748609371e-24,1.5884281747034902e-09
35901,1.053331520086089e-23,6.185557017048395e-08
36901,3.045530084025032e-21,2.913056728815367e-06
37901,3.782544530660412e-24,2.539833316896504e-10
38901,2.8818521103406132e-24,1.1949639241128839e-13
