Height,Error (Validator),Error (Actor)
901,1.249150560804115e-21,3.568283318053639e-11
1901,2.509420197008685e-21,5.3402957289832234e-09
2901,3.890601008059974e-24,2.711260606096259e-12
3901,7.761150628728162e-23,4.375646251472236e-09
4901,3.9982258612505415e-18,4.811598361331677e-07
5901,4.1185337228269945e-24,3.7054459984798066e-13
6901,1.4643310392334506e-19,1.4171387598462484e-06
7901,2.4944751581740314e-22,1.1261689241031599e-10
8901,6.510935339977564e-21,4.56789501699757e-10
9901,3.1513292419169415e-20,7.672464850038313e-09
10901,3.963441693570921e-24,1.1377175223852159e-10
11901,7.261937530092656e-22,1.8810979880850156e-11
12901,3.1504028572035535e-20,8.231984508090187e-10
13901,1.0551718648825685e-18,2.8980596140236002e-08
14901,4.0650002960263933e-22,2.3024658674100275e-08
15901,2.8248585918760376e-16,1.6208447133582626e-05
16901,8.760299500331199e-20,6.59387219792588e-09
17901,2.306625564318587e-22,1.204869963360723e-10
18901,2.1779111663409963e-21,6.100594610798695e-11
19901,1.43820156251637e-19,3.582886597341424e-09
20901,7.053454420708362e-23,2.188453630724056e-11
21901,3.3201107938787554e-16,0.0001550895276089082
22901,2.487354544714026e-22,1.5408346314482886e-11
23901,6.162844980424048e-19,1.708808905960924e-07
24901,8.658424526552428e-17,2.1605319705480045e-06
25901,3.8853329780474527e-19,1.8501109581784484e-08
26901,5.260914866327803e-20,1.0107069488755015e-10
27901,3.5291020391898016e-17,4.241003419126637e-06
28901,2.2264481788692706e-21,2.6387252158132976e-08
29901,6.186805933950129e-19,2.3674917666864566e-09
30901,9.613487334336641e-18,1.0252853368605966e-06
31901,6.581018238199553e-15,0.0011438130297832907
32901,5.392158837220801e-17,4.929362649987344e-05
33901,1.6105803701103155e-21,8.786511570845238e-07
34901,7.901051752701999e-24,1.9382739728271955e-12
35901,2.2532572838881636e-22,5.576995784888984e-13
36901,5.4742794781595365e-17,1.568689013724501e-05
37901,8.760139264394198e-20,1.4340673093995382e-09
38901,8.887526552220289e-20,1.7817163173666933e-09
