Height,Error (Validator),Error (Actor)
901,2.39021067564054e-24,2.848963531236904e-07
1901,5.167482566456671e-24,0.00010336468449319243
2901,3.92114162967847e-24,1.9424293188181273e-19
3901,2.3902106705801655e-24,2.5562751907441598e-18
4901,2.3902106705807327e-24,6.463829294668709e-10
5901,2.2369711788951714e-24,9.626860954033862e-10
6901,5.167439032294114e-24,1.5960495939836556e-14
7901,6.750462467100449e-24,1.611329201194277e-22
8901,3.92114162967847e-24,2.652273904090075e-24
9901,2.2369711816656647e-24,1.4227929385759643e-07
10901,2.6365756532589803e-24,2.4180211024397504e-13
11901,6.750462467100449e-24,9.804785978871916e-14
12901,3.9211416297645904e-24,1.295580593221148e-07
13901,3.921141629678516e-24,8.685010486613441e-09
14901,6.132235842108579e-24,1.8960540421398854e-10
15901,2.3902106705801655e-24,1.7990580584377103e-13
16901,6.132235842198682e-24,6.799197762856255e-07
17901,6.691219844850698e-24,2.2930745015209183e-14
18901,2.2369711788946568e-24,1.6618192788558712e-15
19901,3.921141629682956e-24,8.781911450341477e-10
20901,3.921141629697494e-24,2.5113169767653025e-09
21901,4.3941273397657025e-24,2.6664419573471207e-14
22901,2.3902106705801655e-24,3.8269877129590984e-15
23901,6.691219844850698e-24,5.116524704318055e-11
24901,7.123571955646553e-24,2.8039416822078152e-11
25901,3.92114162967847e-24,1.657249574371032e-12
26901,6.691219844850698e-24,2.873270940058436e-16
27901,2.636575653338444e-24,1.0189425911511338e-07
28901,2.390210670580165e-24,4.609947935450251e-13
29901,2.390210670580176e-24,6.113664489249462e-12
30901,6.1322358421086024e-24,3.751980329993865e-09
31901,2.42435604094333e-24,2.5500121558571555e-16
32901,4.720984542008488e-24,3.1208461601979366e-13
33901,5.167439032294114e-24,2.037062387543119e-13
34901,3.92114162967847e-24,1.0268644078329058e-14
35901,7.123571955968123e-24,1.3535165429134627e-06
36901,6.750462467100449e-24,1.2881946430466457e-20
37901,6.691219844850698e-24,6.29450248681641e-19
38901,2.236971178894657e-24,2.7159509574418586e-13
