Height,Error (Validator),Error (Actor)
901,1.1095754850334972e-06,0.19585499178097351
1901,1.0735115757775442e-10,1.4185847571260545e-05
2901,9.291214134837516e-08,0.008457397168015449
3901,6.352731184279636e-07,0.08073617566901398
4901,5.134034880937136e-08,0.010090850026741092
5901,8.823972922065696e-09,0.0005981799808749321
6901,1.5959816026051338e-08,0.0010698613933796625
7901,7.186897828858836e-05,0.5497835386256511
8901,1.1071968272930058e-11,3.922483964003776e-09
9901,4.837792658711774e-09,0.00031819740922085045
10901,6.772674390198989e-08,0.0038049536313681655
11901,4.379763211228037e-06,0.2487844311073591
12901,5.134034618015549e-08,0.005173855757069154
13901,1.1968805525321443e-08,0.003900545317134897
14901,4.020806931936069e-07,0.04106784752767416
15901,1.0306717817515198e-09,2.0038619717318583e-06
16901,5.134034617720915e-08,0.0022044213209195694
17901,3.644482640237557e-07,0.050637530666105
18901,1.1020201959411301e-06,0.1344103461364686
19901,9.008701740204965e-08,0.005059162859152779
20901,7.493031945464004e-08,0.03341794938692556
21901,2.152512354628628e-09,4.218846642082119e-06
22901,4.808217274241484e-07,0.06294132418085392
23901,7.624570160845726e-11,1.4246798118593698e-06
24901,6.783434457575627e-08,0.009387114519911081
25901,8.822501204865551e-09,0.00032147606212913545
26901,6.997534810785253e-08,0.008225636608384632
27901,9.00435290532579e-08,0.014985645530842294
28901,4.654600333323905e-11,4.004631045834577e-05
29901,1.6060792267838677e-08,0.001425264514209498
30901,2.7893008689487916e-07,0.04389518472216866
31901,8.994501544747699e-08,0.0044102750578769645
32901,4.107989499610431e-07,0.08502604002005479
33901,8.638554051222858e-10,6.990972729170506e-06
34901,1.1927542754676242e-07,0.007200291743954893
35901,3.564626137711695e-09,0.0003891509837089964
36901,3.948197228360915e-10,7.483856553358644e-06
37901,1.6569853694265052e-07,0.1051632523123652
38901,2.8664954007318236e-08,0.0010121036913426226
