Height,Error (Validator),Error (Actor)
901,5.6342693076545145e-08,0.0064587423577955935
1901,3.493080368935169e-06,0.21957808588685362
2901,9.224404419437705e-07,0.09471795168324547
3901,1.3282949269839174e-05,0.35262207911114146
4901,8.619433348128698e-11,0.00012372689420650623
5901,5.012496506883359e-09,0.002063897898787819
6901,4.817431408277666e-07,0.04354091916110204
7901,2.0927164269732132e-07,0.020557416517825895
8901,1.1881119894750997e-08,0.00014140807141370677
9901,4.386523701790681e-06,0.23312509847208354
10901,1.582039033681713e-07,0.022845243959682744
11901,8.904046218116615e-09,0.025116496320129578
12901,1.1946038847974315e-07,0.017100471727365063
13901,8.54115746736889e-09,0.00380827960193049
14901,1.19698573372899e-07,0.03468034465930596
15901,7.862614180159064e-06,0.3809552962778763
16901,1.195540959203113e-08,0.0029346120915348176
17901,6.33650959637439e-09,0.0021034882836502644
18901,5.445986396897167e-10,0.0004639890609781894
19901,1.4514974615326944e-06,0.13960727019874075
20901,1.595231102443475e-08,0.0001623411130975919
21901,2.765688865769026e-07,0.06507470328569533
22901,1.9734414062234186e-06,0.22377148816742912
23901,8.992202357048436e-08,0.009153380176594355
24901,2.8861855606168035e-08,0.0011879510301610473
25901,3.322658140013634e-06,0.33900308320423117
26901,1.3180617920630384e-07,0.07440792483893315
27901,1.6189390518830712e-09,0.001190798647468827
28901,2.964888557256946e-10,3.628036796291115e-06
29901,6.8290328049466e-08,0.020718221298753867
30901,6.783563815277744e-08,0.019305116001734648
31901,5.598373312836549e-06,0.36862294882809266
32901,6.770464980014317e-08,0.005124386150330831
33901,1.928411702335264e-06,0.14256190538421432
34901,1.6416201151151243e-08,0.009949436600936142
35901,6.993632740295135e-08,0.0032483741678972326
36901,8.82289840067229e-09,0.0002299353526616642
37901,1.110726556238202e-06,0.1153846450266931
38901,9.217793718873639e-07,0.09286876225393838
