Height,Error (Validator),Error (Actor)
901,1.6368992515519724e-17,4.51914920972805e-06
1901,6.797371752277012e-20,6.61034404062387e-09
2901,2.0569330385237117e-21,1.4624822287360793e-09
3901,3.1378715369317713e-19,2.3679791453931538e-08
4901,1.8358189965385946e-22,9.32093717049956e-12
5901,2.43457278807603e-18,3.965529622406655e-08
6901,3.217589176305284e-23,1.2132460061315976e-08
7901,2.426641045238633e-16,0.0002818395406559716
8901,1.3137850644022665e-24,2.3373045751079705e-11
9901,3.274078815328511e-24,9.180097970137475e-12
10901,9.440426168161909e-19,8.349836419484091e-06
11901,6.76051452106636e-18,2.3254602268284326e-07
12901,3.920225298412178e-18,0.00016605904277095074
13901,3.7074078512279314e-16,3.449956328016216e-05
14901,2.315752816308574e-24,4.966581354747888e-09
15901,5.258511825407326e-19,3.43448356593831e-08
16901,3.124289959321718e-19,5.096026306699165e-09
17901,2.810169031910689e-23,3.051959190999684e-10
18901,1.696004658702417e-17,1.3910446994071168e-06
19901,4.104000472024385e-17,1.3214244455153891e-05
20901,4.092045366086214e-17,3.955654549407124e-05
21901,2.5403745747688975e-19,1.8813579756317858e-06
22901,5.1241028452754024e-24,1.684462360367331e-07
23901,4.2872978955656784e-15,0.0004979551998192783
24901,3.123874851375435e-19,2.1116689231277297e-09
25901,6.279713562780232e-20,2.0489440114613507e-09
26901,4.089612592452286e-17,1.1316457694494717e-06
27901,3.977033806125729e-18,5.49937705357164e-06
28901,1.4312202911841066e-14,0.0017055994006270965
29901,2.861571761461287e-15,0.0004342909466297475
30901,2.009570838854888e-22,4.407690563870469e-07
31901,2.755224932344893e-17,4.4475587046239884e-05
32901,2.2517323188085267e-20,4.518103106107795e-09
33901,8.938849901377853e-19,1.4984354284593853e-08
34901,2.0659376456161317e-21,3.916175636099728e-11
35901,1.1325375506487078e-21,3.35373651985865e-11
36901,4.8810038496289566e-24,2.1452899703000266e-10
37901,3.658896587568263e-20,1.678423754083318e-08
38901,3.124304334938321e-19,1.082646823536158e-07
