Height,Error (Validator),Error (Actor)
901,2.6781200043457116e-24,1.3013018256430276e-07
1901,4.2468906670759424e-15,0.0006331746666381234
2901,2.600359901860175e-17,1.2683825422506032e-06
3901,6.573927146366675e-16,0.00036742224027187917
4901,1.990268802306343e-19,9.172000937123922e-07
5901,1.1951875331140253e-16,4.538835976556722e-05
6901,1.161533670203277e-21,1.4933422224375297e-09
7901,3.859655108608776e-16,7.416133556749901e-05
8901,8.93886685274939e-19,3.0202352816605665e-08
9901,3.6658333285633806e-16,0.0001907681067785101
10901,3.215899003888205e-19,1.3252378794249178e-06
11901,1.6414370305727589e-16,7.86296523112753e-05
12901,8.46306895539327e-16,3.002111293206832e-05
13901,5.356990784335646e-19,2.051295106328061e-08
14901,4.729480822857826e-24,3.3244761973982815e-08
15901,6.6332974029349296e-21,6.377181469721246e-08
16901,3.967897353508918e-13,0.023216819978012487
17901,2.251669268066903e-20,5.178954476937318e-07
18901,1.636902796404245e-17,2.683509684429025e-07
19901,3.1909077941728296e-23,1.092348453777716e-11
20901,3.6676520129566964e-16,0.00013826351633442263
21901,6.780871679197556e-21,4.239128591055086e-09
22901,1.4594509307379561e-18,4.947904232404721e-07
23901,1.0118993027777149e-22,4.502624769609601e-07
24901,1.4594442706387422e-18,3.796544416401029e-08
25901,9.995835813842396e-17,1.1910553472043406e-06
26901,6.442725932609421e-18,2.7126069569142954e-07
27901,4.3274858706068064e-16,0.0002521746221317367
28901,5.528340501086182e-19,4.207831013281204e-06
29901,2.590730077110172e-17,1.7647671858380585e-06
30901,1.942842197799249e-23,1.4571532913357853e-06
31901,2.766117015861434e-24,9.623427519209767e-11
32901,1.9687972648726998e-11,0.17543831833927945
33901,3.137861934041856e-19,2.0696566454728546e-08
34901,2.0788653099374363e-20,4.723200587869618e-07
35901,2.3906881007206168e-18,1.7646679652616794e-07
36901,3.3561434574134456e-22,9.763145086919987e-10
37901,5.955924858063307e-19,1.5886103748238795e-07
38901,6.7605120331354235e-18,8.333441547081362e-08
