Height,Error (Validator),Error (Actor)
901,2.1030968390048548e-13,3.409202609880871e-06
1901,1.6430272423475754e-09,0.0557479723132763
2901,1.0745287398127392e-15,5.921270632473103e-08
3901,1.9122725149516383e-18,5.100730776396413e-12
4901,5.903853839931901e-14,1.5474790955217438e-05
5901,1.8514865581060098e-16,4.04472988905691e-07
6901,4.3263212384343185e-16,1.388112223841954e-08
7901,3.822228677539497e-13,2.257187986632535e-06
8901,1.0271872783228827e-14,2.762051614635961e-07
9901,6.985610703750737e-11,0.0037907761769419676
10901,1.824166351227785e-13,1.2526429422158774e-06
11901,1.313731705712136e-14,7.960953267170023e-06
12901,1.611757641317338e-15,4.454732308330786e-09
13901,1.6116224474561045e-12,2.302604789430466e-05
14901,4.074439352895766e-14,2.0015660914401547e-06
15901,1.2447824958883693e-14,1.3019387045561828e-06
16901,1.5505894004663863e-17,1.211664126326698e-08
17901,1.0378647215878115e-15,1.15234040219391e-07
18901,3.9872963912540723e-13,0.0001599434223084672
19901,1.248372722625937e-14,8.63114483829928e-08
20901,4.074386399313711e-14,3.4139739973967632e-06
21901,3.2630554738504845e-18,2.0956599159431748e-10
22901,4.759736407306922e-10,0.032609117759457296
23901,4.363426686014108e-16,1.5506889453126212e-09
24901,1.2442230731580714e-14,6.34255169824919e-07
25901,5.577015097988259e-15,2.4643961837001874e-06
26901,1.9589798973183566e-14,9.94433931707608e-06
27901,2.553544972446208e-11,0.0016560820220117842
28901,6.929713203590405e-11,0.0028298014911775937
29901,6.67367047650328e-16,6.99687617203878e-10
30901,6.187874025088749e-14,4.3131413111849055e-06
31901,5.641504274642371e-15,3.375990276975647e-08
32901,8.648810502083794e-14,2.8760512498310684e-07
33901,2.7482759740868157e-16,2.1174892673831573e-07
34901,7.877696342653838e-13,9.366534092037538e-06
35901,9.329598884339973e-12,0.00014633850196060625
36901,5.501772907166118e-13,5.184981784615457e-06
37901,1.4531590352968526e-14,1.3346391373421542e-06
38901,8.625074518227737e-14,4.857867857197341e-07
