Height,Error (Validator),Error (Actor)
901,1.781810135844798e-24,1.6616499913222074e-11
1901,1.805711455107219e-24,1.937774869834566e-10
2901,2.119815838470622e-24,1.4548938623469066e-07
3901,2.8871709596479577e-24,1.6195453781435336e-10
4901,1.276906277116022e-22,4.0588411666100813e-07
5901,1.6709865772780272e-24,1.824573613099505e-11
6901,5.18429862737024e-24,9.814123097434663e-07
7901,2.3292513114264023e-24,1.3119713920788684e-08
8901,5.62946240712091e-24,1.0008447535426085e-05
9901,2.123386108576181e-21,3.811672283166209e-06
10901,2.3618553719604832e-24,5.5713655942381875e-08
11901,2.8833220208389317e-24,8.658610548153322e-12
12901,4.873773546918938e-24,3.5724196022390264e-09
13901,4.916692448091601e-24,1.343386019281759e-12
14901,1.6709866341798575e-24,2.5841055556089594e-09
15901,4.472027842789105e-24,2.891758075748276e-07
16901,4.471559176407417e-24,4.563564368570008e-06
17901,1.8057477941012153e-24,7.05395463542937e-12
18901,6.398784576540637e-24,4.894632168048085e-06
19901,2.881852093062769e-24,3.252661536445372e-13
20901,1.671074858109687e-24,5.6164083800286555e-09
21901,2.8818535000691812e-24,1.773104547132412e-09
22901,5.054761368778743e-20,4.555857670357204e-05
23901,9.263200266712788e-24,1.8226681890297183e-08
24901,2.882009680207603e-24,9.772474685462879e-11
25901,1.2452253387431743e-21,3.5314215760676264e-06
26901,4.471559207983394e-24,4.1518099247229995e-08
27901,4.916375922050172e-24,2.937770525752961e-10
28901,2.3709205953243766e-24,2.1169671071369467e-05
29901,1.8060308459026392e-24,2.10394894966866e-11
30901,3.323135612320406e-23,4.5015457641538164e-07
31901,3.837560395717405e-24,1.999086554959947e-08
32901,2.4856279773864123e-23,2.139031470787105e-07
33901,2.294758885338127e-24,3.410644228776194e-06
34901,1.781198629907828e-24,2.6991459880344334e-12
35901,3.955112629429286e-21,2.2036367649916194e-05
36901,4.9134920083923456e-24,2.605199228327277e-07
37901,4.004065849868482e-22,6.501717778580649e-07
38901,4.209517464932799e-24,7.790543562105533e-09
