Height,Error (Validator),Error (Actor)
901,2.1001484556103875e-24,3.416338311617124e-11
1901,5.7674506963592034e-24,5.818503543525461e-12
2901,3.386612313209549e-24,9.104425796350846e-10
3901,3.793135865108163e-24,3.220548784308102e-07
4901,5.818368797102536e-24,3.432060763452319e-12
5901,6.1811776855825545e-24,9.041281085003505e-05
6901,5.767450697571677e-24,2.3337739728969768e-07
7901,2.100362000681431e-24,9.280114199904028e-08
8901,2.100148455612999e-24,3.7400972926511104e-11
9901,3.386730966443668e-24,2.515992693492943e-07
10901,3.79316867985823e-24,5.0746805128478685e-06
11901,2.100148456305857e-24,5.986791786935991e-10
12901,4.4579036693435476e-24,3.423408609412943e-07
13901,3.386612096272323e-24,2.830312761685312e-07
14901,3.386612133859605e-24,1.5536246287138607e-08
15901,5.2870127506876836e-24,2.763674425543928e-07
16901,2.1001503017924008e-24,4.771676666872353e-07
17901,3.883475782944807e-24,0.00014582378134975123
18901,3.3866121004443855e-24,3.7130659986092983e-09
19901,2.0708011093361534e-24,6.5934864349520265e-09
20901,2.0708010475511484e-24,1.1377172325486507e-06
21901,2.1001522128064257e-24,2.6855656428015924e-08
22901,5.770681844639899e-24,3.6262778737469827e-06
23901,2.2825478701895075e-24,2.6716370725696303e-08
24901,4.4577850859253055e-24,2.1665773622731483e-08
25901,1.9460333064429e-24,4.710718816499724e-06
26901,9.181831231432261e-24,0.00042516827363209844
27901,1.939094119408045e-24,3.828866605058136e-10
28901,1.0513194422315298e-21,0.004914698680023753
29901,3.45299424237072e-24,5.5570212419239714e-05
30901,5.7689796616540945e-24,4.134523946307395e-05
31901,5.818368797427177e-24,1.5153476636367756e-11
32901,4.470244962374909e-24,2.680168405891926e-05
33901,1.2966264072771291e-23,0.0004997403794892467
34901,5.769088578867986e-24,1.3943228760650305e-05
35901,4.4577850858999574e-24,1.9001837098773428e-10
36901,2.100148455610387e-24,7.766153005068044e-11
37901,5.767450696288646e-24,2.6678578538802073e-08
38901,3.386612101252343e-24,6.015723516492127e-10
