Height,Error (Validator),Error (Actor)
901,4.4904167007528236e-24,3.8724623249695554e-11
1901,4.4904167007528236e-24,8.594263329871069e-11
2901,7.012204472522082e-24,1.2906374112378918e-09
3901,7.64973453108097e-24,9.867625556379408e-10
4901,5.029864352152833e-24,4.462655338386665e-10
5901,2.783309163944455e-24,2.4917172268251435e-14
6901,5.029864352152833e-24,3.0799306441072256e-09
7901,5.91183851635684e-24,8.016527875562177e-12
8901,7.64973453108097e-24,2.368936199349517e-09
9901,2.783309163944455e-24,8.489500392784602e-12
10901,2.5695937776562936e-24,6.25121146057648e-11
11901,2.7443658312902903e-24,5.720179755516748e-11
12901,4.4904167007528236e-24,3.890084424835019e-09
13901,4.4904167007528236e-24,4.0745336915934316e-10
14901,5.91183851635684e-24,2.1597487396685342e-07
15901,2.783309163944455e-24,5.874501561835291e-08
16901,2.783309163944455e-24,7.091302923420829e-10
17901,2.569593777656294e-24,8.491522550959415e-10
18901,5.91183851635684e-24,1.5218085411547836e-11
19901,7.012204472522084e-24,2.4193603795690673e-10
20901,4.4904167007528236e-24,3.5292544517817997e-09
21901,5.91183851635684e-24,2.2142538208212095e-07
22901,4.4904167007528236e-24,1.3528258587227458e-10
23901,4.4904167007528236e-24,5.800408726969848e-10
24901,2.5695937776562936e-24,9.391925486656077e-12
25901,4.4904167007528236e-24,8.206951100933792e-10
26901,2.7443658312902903e-24,1.8388290580956644e-11
27901,2.7443658312902903e-24,2.8375771294528096e-09
28901,7.717301674768094e-24,4.089231788813771e-11
29901,7.649734531080969e-24,1.6632610493014675e-09
30901,7.64973453108097e-24,7.410485730048438e-08
31901,5.91183851635684e-24,1.3878408931993947e-07
32901,4.4904167007528236e-24,2.5180172591316573e-14
33901,5.91183851635684e-24,2.9614875244485016e-09
34901,4.4904167007528236e-24,3.222716780537271e-13
35901,2.783309163944455e-24,2.375366477200805e-07
36901,2.7443658312902903e-24,5.784023160528883e-10
37901,2.7443658312902903e-24,8.668230702164862e-11
38901,3.1651166147952885e-24,7.841877085550116e-09
