Height,Error (Validator),Error (Actor)
901,6.6124971886807764e-12,0.013471123575183017
1901,5.475071905187334e-09,0.12527549817480285
2901,1.2920095806453343e-07,0.42518591818955376
3901,1.2098485279209791e-09,0.05187339786238376
4901,1.2934360824802112e-12,0.00035890471720943285
5901,7.116126930990938e-12,0.0018807592667405397
6901,9.21024898970482e-10,0.05181225913940059
7901,6.312633594787347e-10,0.15795373339090324
8901,1.496376048576679e-10,0.025605474597798408
9901,2.564715894504404e-09,0.11304517356645627
10901,2.2575982290315247e-07,0.4677905614104079
11901,4.975357987829897e-11,0.008766424263818294
12901,5.783690064616257e-09,0.13437623200315355
13901,3.4959735559179114e-10,0.029118430377686327
14901,1.4635685000325517e-09,0.08674297886302205
15901,6.38222033603343e-12,0.0006371163385231897
16901,1.3792987410843193e-10,0.014580272465130056
17901,1.3123758583642296e-11,0.00041928618436660564
18901,3.300204129073755e-12,5.312517188788092e-05
19901,6.720133809703461e-11,0.004137088251839875
20901,5.800974257182054e-10,0.06869172964673279
21901,5.024007626640497e-11,0.002649172427496383
22901,2.657143874104598e-11,0.002851915327866503
23901,2.6991259100043583e-13,0.00011532221156612662
24901,3.061130153127001e-11,0.016488765503641364
25901,6.866213595982005e-12,0.002254604362192195
26901,1.646771694466878e-09,0.059468102695419175
27901,9.208473045573045e-10,0.04204265192321057
28901,6.010516596399376e-14,2.5528829292135416e-06
29901,2.5526256687981588e-11,0.0008989284934036369
30901,2.5825864886634497e-10,0.027525466763378217
31901,3.5189395626094587e-09,0.12898148045017438
32901,2.6001326842449407e-13,5.2891485705897714e-05
33901,2.3231579807371583e-12,6.760239365848979e-05
34901,1.2209317508935753e-09,0.060735602088213506
35901,7.36409507841304e-11,0.012139446234363506
36901,2.407717807843984e-09,0.167672411782248
37901,3.4860059404527e-10,0.030785359420866847
38901,5.638185158377196e-08,0.49876502967042485
