Height,Error (Validator),Error (Actor)
901,6.750668105374507e-24,0.0003476450662733023
1901,3.921141629682674e-24,6.993079598694685e-07
2901,6.1069238308376615e-24,9.095058514888602e-08
3901,5.172298639351033e-24,0.002396074200729508
4901,2.636575654560783e-24,3.676303766819278e-06
5901,6.133878953909614e-24,0.004635046790557646
6901,4.720994905055993e-24,0.0016265829629813538
7901,5.167439052867115e-24,1.595784536737564e-05
8901,3.921141629678481e-24,7.643720803065427e-07
9901,2.636855574816542e-24,0.0008508325098102345
10901,6.138139179373661e-24,0.0023206434267977307
11901,5.167455369220976e-24,0.00014712012163622379
12901,4.342046737450831e-23,0.029570040930395235
13901,9.653435520057144e-24,3.972413886393327e-06
14901,5.4803051709889065e-24,0.012031170785941663
15901,5.4570508418641784e-24,0.006941207002591955
16901,4.394131781441931e-24,6.784954217572206e-05
17901,4.394127420893314e-24,9.4409912688932e-06
18901,4.7216967419756196e-24,0.0021220376629058103
19901,6.691219844850673e-24,6.798897059067428e-09
20901,1.4405483858582484e-20,0.08347878326497983
21901,2.424356040943326e-24,9.970129437275545e-10
22901,6.117688980005265e-24,0.003370177115248929
23901,6.132235843364545e-24,9.776743041832716e-07
24901,6.106932338580345e-24,0.00012586874638967864
25901,6.691224501309105e-24,0.0002753005770651124
26901,6.132235842108554e-24,5.1524663245877905e-06
27901,2.786130280736485e-24,0.004320787088857765
28901,2.4244666177708293e-24,0.0004010365196696631
29901,6.6912198449317e-24,1.7176519957704986e-06
30901,2.424356049671473e-24,3.018258365391356e-06
31901,2.4244360627829252e-24,0.000415786113483026
32901,9.820540113373816e-24,0.020939879210837096
33901,2.5881856214564096e-24,0.005590170297542476
34901,2.6365757444321494e-24,6.291098786912986e-05
35901,3.732422497679519e-24,0.0005257689263290921
36901,3.931851765098145e-24,0.0027872296250430746
37901,6.691219846147607e-24,9.953298161931328e-07
38901,6.691221176268373e-24,5.9486524964772844e-05
