Height,Error (Validator),Error (Actor)
901,5.362369593160032e-16,2.4712208125494885e-07
1901,2.900188790055204e-14,1.317679089347081e-05
2901,4.172048146784696e-14,1.9041655776016925e-06
3901,8.093310502830396e-16,2.033538956881155e-08
4901,4.101136303071438e-17,8.318617833489917e-11
5901,5.433935711048891e-16,3.60378971648669e-10
6901,3.0304856894278445e-12,0.000259001816117471
7901,1.8389290473763692e-13,8.542442537836844e-07
8901,1.1398191414596219e-12,0.00015340234165779146
9901,1.328099660614156e-10,0.006799172086634377
10901,1.844025381037835e-13,5.559158598665307e-07
11901,3.8308789292824017e-13,1.768995763071795e-06
12901,8.747902869970258e-14,1.0023145777834401e-07
13901,2.552743369216929e-11,0.0012467858657661428
14901,3.574160968317743e-16,6.562038320879143e-10
15901,1.83892904315968e-13,3.136604805522371e-06
16901,2.954391333841689e-15,2.0796559774043723e-06
17901,2.854698726072154e-14,3.3228926747308696e-05
18901,1.3013726455497894e-11,0.00029055545204823035
19901,1.3296668708497666e-13,1.2968747881426722e-06
20901,8.887897010455445e-15,1.654751761621874e-07
21901,1.2812143867655042e-15,1.2988924509307682e-08
22901,1.8614431615692865e-13,1.8509046925392006e-06
23901,1.945643852916265e-14,1.4886173498625762e-07
24901,3.546872384091045e-16,1.0504017336644813e-09
25901,1.5397611001106032e-16,1.1075047576830393e-10
26901,4.053816070237975e-15,1.7758244748392362e-09
27901,2.5799978641657153e-11,0.0014287290221501054
28901,1.3130803517044203e-11,0.00028317710044677646
29901,6.755325827825195e-17,1.3914614949887376e-10
30901,2.688870385325311e-13,8.919361179661354e-05
31901,6.730686198114487e-20,7.12439505224086e-12
32901,4.769784470835421e-14,1.0278274590970383e-06
33901,2.1337196199270824e-12,9.67371465953292e-05
34901,3.404613641378072e-12,0.0005681155946811772
35901,1.9185258320923052e-15,2.502968648024102e-08
36901,2.753817431505697e-15,1.5763479305745063e-07
37901,1.820456608965247e-15,1.3886381289023396e-08
38901,5.9968369075472985e-15,7.3950548305360095e-09
