Height,Error (Validator),Error (Actor)
901,1.1874178768931404e-08,0.0004393809109663202
1901,4.962300951868667e-07,0.05608067871366135
2901,2.1816935997557526e-08,0.00246529520050898
3901,8.904045547661008e-09,0.00244584177274823
4901,6.770064021853119e-08,0.00748026637678969
5901,1.1982960493817703e-08,0.0009293066957399877
6901,1.0284532805952134e-09,2.6931329758563283e-05
7901,2.8861855606152216e-08,0.0007495395206063147
8901,7.038151353773515e-09,0.07736946310773092
9901,1.994460065381958e-09,0.00023039059593151162
10901,3.94569247275768e-10,2.591104285270363e-05
11901,1.103825812999958e-06,0.12327564519077779
12901,3.6490112101566676e-07,0.058641317979666534
13901,2.789307398545894e-07,0.09188273123308971
14901,6.956531499864786e-08,0.02007831045241772
15901,1.1999712664045825e-07,0.02111053648962442
16901,1.1927854684913302e-08,0.0075503704066814175
17901,1.3212969385664625e-08,0.018545233480466453
18901,1.912297587405837e-06,0.18448670523380709
19901,2.520818262008407e-06,0.17858854051478298
20901,2.3215990623520564e-10,2.9098779830548574e-05
21901,9.068811084249053e-08,0.0063453083980795225
22901,7.217404028981388e-08,0.01925920413043427
23901,2.9035782447541154e-07,0.07345256935049985
24901,9.815238391361988e-09,0.0015360872455809171
25901,8.833023925106986e-09,0.003879261350167591
26901,2.1595958087203953e-07,0.06130491714184649
27901,4.518917332248936e-06,0.33256147351518256
28901,1.187504067877897e-08,0.0003456330214224792
29901,6.785220312501523e-08,0.014504107500380057
30901,3.645575930818791e-07,0.0500966942619064
31901,8.516249483406254e-07,0.11874102020046351
32901,3.8213447960078844e-08,0.0013506901680277645
33901,3.269746523424443e-07,0.10411988509887389
34901,7.489649352696964e-08,0.0034980458013372908
35901,3.9726778493185044e-08,0.028624782080594616
36901,3.6750612819165007e-07,0.05157175953558515
37901,4.817431408277666e-07,0.05043845282218938
38901,3.171956113344973e-08,0.0037418046276160967
