Height,Error (Validator),Error (Actor)
901,3.050546184865955e-12,0.09745021842720358
1901,1.573568498987514e-12,0.04869479987617818
2901,8.409589208573869e-13,0.10193040410252986
3901,1.0101548521707093e-14,0.0014346546552158783
4901,2.0756677933700706e-14,0.002396999526331193
5901,2.3900800168938463e-12,0.07140701589280876
6901,1.3999704727503646e-15,0.0005331170993810795
7901,3.101948076053921e-12,0.05837171204635105
8901,2.788663977967541e-13,0.019684804991557614
9901,1.2959856306885618e-13,0.007565685233170898
10901,4.242745405978147e-16,8.022219219051309e-06
11901,3.1788560097130582e-12,0.05884853039275774
12901,8.846682893400633e-11,0.19394918206869308
13901,3.5936612700934393e-14,0.0060115931258794796
14901,5.9793174759963214e-12,0.17722729026291384
15901,2.976690943058844e-16,0.0008942452794042488
16901,1.627113636554345e-14,0.0030168874243903386
17901,2.2049474668140445e-12,0.05839633510672231
18901,9.719371734325944e-12,0.09714934105174124
19901,4.340250126689838e-16,0.0006646394268958679
20901,6.953709110205594e-11,0.17429758485206256
21901,5.307960657943102e-13,0.0281544023544916
22901,1.4073821752054929e-14,0.0027142869069734727
23901,1.324690533702729e-16,3.799879023474426e-05
24901,1.2019710175540463e-11,0.09706050389729373
25901,2.822422249179947e-16,0.00024732428020883795
26901,2.200730440553013e-12,0.07291740778337556
27901,2.048754488529589e-14,0.002484001189124079
28901,2.5383991614137313e-18,4.145634221900317e-06
29901,2.6993773819884773e-13,0.01854706542055961
30901,8.192701017769052e-13,0.0650245867406161
31901,8.973432489167537e-17,0.0004738884189189456
32901,4.4842450528832775e-15,0.0008941269877744888
33901,2.4076957889900084e-15,0.0018446942735857682
34901,1.4402278615489001e-09,0.39624255657788765
35901,1.5570703119685184e-12,0.040934632523198074
36901,9.406365594421656e-16,0.0004659913390987421
37901,6.13247829954877e-12,0.10426478067254132
38901,1.2023182284346097e-18,5.890048900300073e-06
