Height,Error (Validator),Error (Actor)
901,1.6392467673218911e-16,8.105123532963909e-06
1901,6.305486810002553e-20,1.5663223504699e-08
2901,8.715766820846276e-16,8.077334131084731e-05
3901,6.797399111920442e-20,1.4626340221003926e-08
4901,2.3974894766627993e-20,6.351118823362021e-08
5901,6.514634024341717e-17,8.916712389414108e-05
6901,2.7551845353131784e-17,3.395146991306659e-06
7901,3.727474691148504e-21,5.535974492850569e-08
8901,7.694327407022321e-17,5.994077642020435e-05
9901,2.6177492675378414e-16,0.003184635500713919
10901,6.514642852522238e-17,4.75240776348028e-06
11901,3.9745157526013824e-18,8.982356375531819e-07
12901,2.3854410493239613e-16,3.848701888808856e-05
13901,4.246521298971295e-15,0.000540160862239952
14901,3.1253178758739753e-19,4.9808533669699955e-06
15901,4.2735517636531056e-19,4.554373621753667e-06
16901,5.304799384187175e-23,1.7054421857571756e-11
17901,3.131287347448018e-17,5.2395129546412215e-06
18901,3.309243702608151e-20,6.603352503246198e-07
19901,2.3856714691413023e-16,1.2727236346329716e-05
20901,1.873580197809757e-19,1.688102033402566e-06
21901,3.864499233447115e-16,8.346419052412783e-05
22901,1.5726489459082128e-24,2.2265958959964137e-08
23901,4.797428439276027e-18,6.951848139306492e-07
24901,5.211579699440608e-24,2.1035334708850176e-06
25901,3.0223970515457912e-24,5.956067380452603e-09
26901,4.871610015444766e-21,7.654432802278457e-07
27901,2.8615759886826147e-15,0.0001434090204830611
28901,4.103991811020048e-17,2.534890452298615e-05
29901,1.8916839384779555e-24,3.431083386750516e-10
30901,6.418444910174633e-20,2.1999886637626916e-07
31901,2.4128489331803373e-16,3.407956864664368e-05
32901,2.0002129482944485e-14,0.0027072159887066268
33901,1.0871699609797687e-17,0.00015940926149873982
34901,6.370449896406648e-15,0.0011428607961175236
35901,1.6581824485210495e-17,9.256941424925792e-07
36901,4.2468226476481565e-15,0.0022435864125865046
37901,1.453528922067904e-18,2.8913923420747588e-08
38901,1.1629621888434315e-21,1.3064375454957519e-09
