Height,Error (Validator),Error (Actor)
901,6.132235842112217e-24,4.167059953971067e-09
1901,4.394127363685506e-24,0.0001634965032424378
2901,2.6366064966106936e-24,0.00020299770034230992
3901,4.394127398500132e-24,1.7229840379020818e-05
4901,5.167441350277602e-24,7.024830683034302e-05
5901,1.9353284884255326e-23,0.020069370026296943
6901,3.921141629713299e-24,6.52531664033198e-07
7901,3.921141629678452e-24,1.602066474334529e-08
8901,6.691341171283223e-24,0.0007698750714076038
9901,3.929238982402443e-24,0.0031265103999885712
10901,2.636747000242137e-24,0.0012595469696235412
11901,9.653435541278724e-24,1.817376705821736e-05
12901,2.6365756954826654e-24,7.611143127278643e-06
13901,3.921141629678814e-24,1.2552369614428117e-08
14901,2.3904175056344826e-24,0.0005510405375656073
15901,5.1942717756751e-24,0.0041831143398440756
16901,5.167439032298317e-24,0.00014101144344064965
17901,2.6365756532591545e-24,7.059933744276414e-06
18901,4.72543146795513e-24,0.004390463997260909
19901,6.691603638292872e-24,0.0006781313827875542
20901,3.9306537755622745e-24,0.0032022338022468714
21901,5.288843915112618e-24,0.012856040607866532
22901,2.2369711841909414e-24,4.668305776597447e-07
23901,2.4243560819404134e-24,1.3861387600537297e-05
24901,6.13223585241458e-24,1.063737206695468e-05
25901,6.1322358422001286e-24,1.7810390421736245e-05
26901,6.695664445303762e-24,0.0022425813627046593
27901,6.1322358626750405e-24,9.488030040947163e-06
28901,5.1723159109083655e-24,0.0018602467872779558
29901,6.1322420277401965e-24,0.00022398462584433294
30901,6.750462467173845e-24,5.9154130332313164e-08
31901,6.1322358421087185e-24,7.535717670635429e-09
32901,2.2369711788948045e-24,1.6821898904920936e-08
33901,2.6365756539596014e-24,0.00014789715326029117
34901,2.4243659601826164e-24,0.0004714015821887192
35901,4.456368292507381e-24,0.009643196314366737
36901,6.1322358422001286e-24,6.782741833351315e-07
37901,2.437703926582963e-24,0.005044584069445461
38901,6.132237476841104e-24,0.0004265287849382314
