Height,Error (Validator),Error (Actor)
901,9.40110491988545e-19,0.037925387948263486
1901,5.99420206129987e-24,4.292240256564219e-05
2901,6.05367710004382e-19,0.03830439241771488
3901,1.1070800787663282e-23,0.00023468967710080476
4901,2.3933760960343678e-24,0.00011299209968432098
5901,1.2287829146227313e-23,0.0016915304566849367
6901,1.3391129524174198e-20,0.013022768576391555
7901,5.767450698273381e-24,3.042457737555315e-09
8901,2.183865152604491e-22,0.0015810898868618354
9901,1.2981388826575028e-23,0.0004037529101276395
10901,4.4500779449926126e-23,0.0007084013231127117
11901,6.209136464890267e-24,0.0003244782062928899
12901,6.14762317988006e-20,0.017886720824057498
13901,2.205063423503471e-22,0.0023525272384816126
14901,2.82012591781718e-24,0.00011637245707459759
15901,9.52044411798518e-23,0.005085245478681927
16901,6.31718331539407e-24,0.0001131959243915496
17901,1.9752556465923005e-24,3.5424980307953417e-06
18901,4.457814523027287e-24,3.151295443558717e-07
19901,6.283268254171298e-22,0.0028225836624205815
20901,1.72654148358807e-21,0.006251921789230137
21901,1.7942320052818405e-21,0.006675560485853846
22901,2.076448144129531e-24,1.500767035671091e-06
23901,4.531694847015314e-24,2.9632087044372554e-05
24901,1.0013146468532427e-23,0.0010903117737666136
25901,4.460767852784226e-24,6.7096371148557e-06
26901,2.2851449139986168e-23,0.0004422278030079786
27901,6.944923280554105e-24,0.00034611373341285285
28901,6.5352393616913496e-24,0.0013903738201062861
29901,2.74464759779883e-22,0.0042319460725155226
30901,2.4078567006789316e-24,0.0001310995166958801
31901,3.793139632465914e-24,2.8801514937772252e-06
32901,6.631320516980387e-24,0.0009977607396914718
33901,5.7674509132318544e-24,7.756351096057149e-09
34901,1.9829885127523806e-24,1.713279707244058e-05
35901,3.635724801518651e-24,2.6713407296359023e-05
36901,2.1195468068564548e-24,7.702773420232025e-06
37901,1.8936339833572276e-22,0.005432782809609253
38901,5.7809529420120306e-24,6.720941379365731e-05
