Height,Error (Validator),Error (Actor)
901,2.62203533247539e-09,3.7244296487567907e-06
1901,1.0306845660383927e-09,4.6004860696196764e-05
2901,7.776508160262323e-10,2.5471702864138264e-05
3901,1.3717081764299042e-10,9.590226817328584e-06
4901,9.707818635508221e-12,2.4023907676891954e-08
5901,7.660667052368273e-11,7.6660430193175e-06
6901,7.784206938007886e-10,0.00046743533218630026
7901,1.4616416702163521e-09,3.519346126475165e-05
8901,8.819452090798886e-09,0.00032903765084739135
9901,2.0927274045183046e-07,0.039091726625090736
10901,1.038561303364962e-09,4.2045608498642575e-05
11901,9.010966652871444e-08,0.011535945465395079
12901,8.839760343794664e-09,0.00011471168420847595
13901,1.5790024590534129e-07,0.026762176237826594
14901,1.028991700270721e-09,2.8996020575835696e-06
15901,8.991056747457567e-08,0.008009169445725316
16901,1.965723688101068e-09,3.68977035627315e-05
17901,2.622046282633008e-09,6.55149038598678e-05
18901,2.2847057512938825e-08,0.009226014278071978
19901,3.562512753960203e-09,1.8538099302933587e-05
20901,9.128065619779174e-09,0.00028616382788333814
21901,3.5701470130838785e-09,4.3653332544190756e-05
22901,3.1719514188837995e-08,0.0025359750345192895
23901,3.8207669759001214e-08,0.0020742084793490116
24901,1.9236178136570106e-09,1.4620280584376926e-05
25901,1.0622904447924896e-10,1.7147667075975995e-07
26901,3.5640108762770555e-09,1.535024892353716e-05
27901,2.72872212580757e-09,0.0018664453261460021
28901,3.761277361397849e-07,0.06922375306862293
29901,9.814643962329295e-12,3.5420915345778026e-08
30901,6.783434445449586e-08,0.0034218041716948685
31901,1.870824441055477e-12,8.050145679664808e-10
32901,5.49861817166403e-10,3.292597604382535e-05
33901,6.333737886390304e-09,0.0017971676325905523
34901,1.4090244784314344e-09,0.0007975694687614676
35901,1.408268374607014e-09,4.953039121761724e-06
36901,7.603372619644816e-11,3.8060250351658113e-06
37901,1.4801905625114692e-10,1.98060411240759e-07
38901,6.28750464234279e-10,1.3986079835408981e-05
