Height,Error (Validator),Error (Actor)
901,8.701604635947063e-08,0.008145246193162354
1901,2.8664954007317975e-08,0.0009105087224276443
2901,1.4185250960381138e-09,0.00022099907375452385
3901,1.0360053049238428e-09,1.7404262100597954e-05
4901,1.4219825899185627e-09,1.8277473256134952e-05
5901,2.929657952270895e-09,2.3744677702621226e-05
6901,7.491304894792829e-10,8.692183084846978e-07
7901,6.828984289104195e-08,0.0043525251533109415
8901,1.951736479218853e-11,9.701386467040209e-09
9901,1.6278445102439713e-08,0.0024191794324365658
10901,3.017015044261839e-08,0.0019026515842281977
11901,3.1726678565689044e-11,5.744028776659176e-05
12901,4.9389641572977153e-08,0.05504377644727361
13901,2.959075482726986e-08,0.0013477116396534376
14901,1.1879106129911686e-08,0.0004906979749219447
15901,7.495183083292303e-08,0.008950855884494641
16901,2.3732016854973192e-08,0.0017492929059518512
17901,1.0647958462568609e-10,6.70415351281619e-05
18901,1.5776524357214223e-09,3.0052203472712376e-05
19901,8.879969033555383e-09,0.0005625709747498536
20901,2.8530562606675944e-10,3.1060711216901497e-06
21901,2.6210930912723887e-09,1.431476977029162e-05
22901,1.9234916405900774e-09,5.69742968696236e-06
23901,4.708388145814219e-09,0.009389111423696084
24901,5.443577332614147e-10,1.3543057391979883e-05
25901,5.446010508757044e-10,1.025079364708381e-06
26901,1.928279247644226e-09,5.962708068253098e-06
27901,2.0623817645425948e-10,7.657928609526608e-06
28901,1.1881122115187013e-08,0.0003009896170801809
29901,1.5790944227026334e-07,0.020554267791994395
30901,3.5963922406549263e-09,4.6166888022559666e-05
31901,8.206196394296106e-13,7.24011906620416e-09
32901,1.028364614811871e-09,2.6032183895627107e-06
33901,8.818898910358078e-09,3.444869462378021e-05
34901,9.286072618743305e-08,0.008867195452528592
35901,2.1384549011825746e-08,0.00031347496510162747
36901,2.0701803289312642e-08,0.001349157917398251
37901,1.6096984217246524e-08,0.0003432810656672139
38901,5.284708153886739e-10,2.258547890068642e-06
