Height,Error (Validator),Error (Actor)
901,1.888857690353598e-23,4.5649320900287495e-11
1901,1.528050782560492e-20,1.2688154571205772e-07
2901,5.0992698186505146e-24,1.0473067841742812e-11
3901,1.480594605235138e-18,1.5074814348499178e-07
4901,3.1313075020036856e-17,2.034006438080334e-06
5901,3.907517460988867e-18,2.3550479827669037e-06
6901,1.687659722020503e-21,1.7034671639872288e-06
7901,2.8615717586364213e-15,0.0004003249462425265
8901,3.786158766633495e-20,3.7330080259437804e-07
9901,5.356990814278203e-19,9.51933924979451e-08
10901,8.438023932911363e-16,6.95726819912036e-05
11901,4.172423433323137e-20,9.648850411821504e-08
12901,3.68506944892762e-24,9.17307589503632e-08
13901,3.1243069106938217e-19,1.2316316100488447e-07
14901,1.0371285306085075e-17,7.304365481557021e-07
15901,3.2765896588314653e-24,8.929001194502879e-10
16901,6.413049004537178e-17,9.35348001369434e-06
17901,6.596579099795969e-19,3.048528480112353e-07
18901,6.3199155295023235e-24,1.8992539804768162e-08
19901,1.1973257686363452e-20,1.454133633383947e-09
20901,5.255516500956993e-19,9.652499288390189e-09
21901,2.1377371875723753e-20,4.9390436360914863e-08
22901,1.5280827552965596e-20,8.352299176854865e-06
23901,1.8458005359749555e-19,1.3371706240418306e-08
24901,2.600365545654161e-17,9.468297422395045e-07
25901,2.425016191245465e-18,2.7884585956800854e-07
26901,1.4020645515102739e-18,1.144552006254744e-07
27901,3.067892635847446e-24,6.367719088068479e-11
28901,3.9272187470215215e-20,6.078439086151706e-08
29901,2.1172455489566757e-20,2.2617923376502188e-08
30901,1.6946319244256788e-17,5.1192926430052016e-06
31901,9.284932158031404e-15,0.002075307737005548
32901,6.413846925480638e-17,1.1519193003910127e-06
33901,1.1817546681669606e-20,7.695549518602834e-08
34901,1.631154651003284e-17,7.117829621332386e-06
35901,1.6310414130592655e-17,1.765781100340541e-05
36901,3.386691530607838e-22,3.181550952436135e-11
37901,6.333244369004118e-18,3.090908512729056e-07
38901,2.20909586127787e-16,0.00013606513060171542
