Height,Error (Validator),Error (Actor)
901,9.815250175950955e-09,0.004982482874163664
1901,6.971042940367961e-05,0.6606147343148858
2901,3.763280033044839e-07,0.12680290776880915
3901,2.7608362589750594e-07,0.0691286489353635
4901,9.008743845169413e-08,0.020541735093362226
5901,1.6600557014321854e-06,0.2465883418845662
6901,2.321945773246286e-05,0.4394479034344874
7901,0.0004284562990791328,0.6456680885752881
8901,1.318439275807483e-07,0.026801089541713608
9901,2.5232444291290454e-06,0.21731012030297875
10901,9.570755619750119e-07,0.22475643573610318
11901,2.848976228082591e-07,0.07110964703919859
12901,2.7611201927027627e-07,0.043857317327478704
13901,1.758452407653087e-05,0.43960636774932377
14901,3.947265742800319e-08,0.0010560778551502595
15901,7.029636124459773e-08,0.06623011466272033
16901,5.413079661384719e-07,0.211687847824605
17901,4.848841262152989e-07,0.1610754333705549
18901,7.681688057596496e-06,0.3528111209698894
19901,1.084684018716282e-09,0.010371857106842164
20901,9.54705637640655e-05,0.5610602620747916
21901,1.00749715953047e-05,0.361026307400459
22901,7.750621643734435e-07,0.14129336483396604
23901,3.6461032667146933e-07,0.04822284621463107
24901,3.771793852086637e-09,0.00428225260280585
25901,8.407961756884941e-06,0.36679755496265526
26901,8.409733261734176e-06,0.4033184862518365
27901,5.056952357066326e-07,0.08233751888371194
28901,6.394078262137898e-07,0.07870578397257316
29901,5.638468001057355e-08,0.04224645044255386
30901,7.186825359241123e-05,0.6045977396592993
31901,2.154853962281485e-06,0.22647916467120266
32901,2.3243379674728225e-05,0.5452331934782656
33901,3.0997167947985375e-05,0.4838456041181283
34901,3.8742649931420955e-07,0.08170891157287193
35901,3.098491854940656e-05,0.5003942214745788
36901,6.407292861200025e-07,0.13859181050941613
37901,1.4514113180496892e-06,0.15403758620747998
38901,1.7554076021502124e-05,0.39049557824019754
