Height,Error (Validator),Error (Actor)
901,2.839752499330503e-23,0.001665561247774149
1901,9.748611307390456e-21,0.06420126606774287
2901,3.4763256709247673e-17,0.08938156848452786
3901,5.542224840050401e-19,0.03377322312517281
4901,3.665578936743238e-19,0.03287033266936552
5901,6.176964289692241e-20,0.024765697017091394
6901,2.702346161569314e-16,0.18288295876905683
7901,3.8871662378867745e-20,0.022370280583526195
8901,5.3681836935875944e-24,0.00046243544106795074
9901,1.8030964518501135e-22,0.001209551476127348
10901,4.1592513589616075e-19,0.04691698631168402
11901,3.708294238590422e-19,0.041596798477682786
12901,3.386617036498809e-24,1.1121901231282821e-08
13901,7.588572459338976e-17,0.1375672225302983
14901,1.327799722440336e-21,0.004033402976080923
15901,1.5859576821802467e-23,0.003537905770096216
16901,6.76099138070761e-18,0.06483898603166482
17901,4.471550548073208e-18,0.05585393369163428
18901,5.980270644078904e-17,0.1094836195115863
19901,2.9232019689163337e-24,0.00016436077434882075
20901,4.536620102594937e-18,0.052630094684747365
21901,1.4696255392533902e-20,0.010842522597155868
22901,6.782370189273737e-18,0.06446040266045194
23901,9.716447611627186e-20,0.02195258051548768
24901,2.2020853143859747e-21,0.0046444418163020225
25901,4.1431381549792824e-19,0.05298169861836892
26901,5.663573294885659e-19,0.04228473296151063
27901,3.015405995852351e-22,0.002616322564254392
28901,7.05164659323497e-13,0.6856351782159473
29901,1.216266539556022e-17,0.08701821556392153
30901,9.119007859640656e-21,0.013365274497077173
31901,7.027762513423408e-20,0.021317210597157098
32901,4.959971862256164e-22,0.0034419327867605295
33901,5.474133000983031e-19,0.04917933413538433
34901,7.129085004787424e-18,0.07882306924454517
35901,9.16795261694094e-20,0.016961026953608398
36901,2.1991633587914956e-21,0.010580187905071127
37901,1.5534427881473e-17,0.07735609136436356
38901,1.7993229878537977e-22,0.0009924918847788477
