Height,Error (Validator),Error (Actor)
901,2.854134221484906e-10,3.637268220010111e-05
1901,3.8269426911524924e-08,0.0024475882744836967
2901,3.692234805940349e-09,0.0040104272067327685
3901,1.1946038848045648e-07,0.03512906586240466
4901,2.0914493197400776e-07,0.019258830983315312
5901,4.415160195199856e-06,0.24398066096022647
6901,6.340963584486616e-07,0.0818029958686356
7901,8.819451157759508e-09,0.0008242140628258991
8901,1.1015136941436607e-06,0.09480776044063903
9901,3.821189504857546e-08,0.008553404274035729
10901,1.5820755633235216e-07,0.014101111376669419
11901,2.1576810096545865e-08,0.001005251229973376
12901,2.7602480017288853e-07,0.02966342160113821
13901,1.5461172208253e-08,0.010015730909181196
14901,7.2805626389087715e-09,0.0013299929890878755
15901,9.128162032481324e-09,0.003762314309929309
16901,3.955643158091783e-10,3.042613796974132e-05
17901,1.214711823699066e-06,0.1330914312930179
18901,9.815230863445762e-09,0.0002876520829454973
19901,6.843597742065207e-08,0.012739700343632077
20901,1.529586661096539e-07,0.0434793372391841
21901,1.3202540409293184e-08,0.0013123960638954256
22901,1.1923696126474765e-07,0.0058863137462984464
23901,6.053442092836787e-09,0.0009478932492788293
24901,3.8269225535680006e-08,0.0015786155654560039
25901,2.1384824936222962e-08,0.0004543518294627193
26901,2.8895705269250815e-08,0.0040301881937601135
27901,3.908881780502249e-11,2.5724383386344e-06
28901,3.820783833682036e-08,0.0029308517326238044
29901,2.8606940715891528e-08,0.0019118579033373276
30901,8.900312625196437e-09,0.0002833074288973249
31901,3.853026664672299e-08,0.0052290040865159496
32901,2.7835336851857463e-07,0.0550558531285487
33901,2.765398020490865e-07,0.03477579344576824
34901,1.187416019548395e-08,0.0003806931744274776
35901,9.00869564765949e-08,0.009008211418225606
36901,1.5160786898779905e-10,0.0010282876583388278
37901,1.214711823935519e-06,0.11343362621932603
38901,4.106785913028351e-05,0.4900821117604175
