Height,Error (Validator),Error (Actor)
901,1.764547907660426e-23,3.2585972227438004e-08
1901,4.4648681011807397e-20,0.00036001383470941987
2901,1.6709865764620828e-24,7.313477466286942e-14
3901,1.8057103970685292e-24,2.7265801005245027e-12
4901,5.901806569201385e-24,7.95317381375065e-08
5901,1.2707361824347175e-23,2.799464941263105e-09
6901,1.366382989518558e-21,2.295624720403797e-05
7901,1.8455073894231857e-24,1.9932945316637903e-07
8901,1.903389390352202e-24,1.0086626590258504e-08
9901,8.139820425394547e-23,2.418802936185836e-07
10901,1.7815221217283935e-24,3.859426100111046e-13
11901,5.884123320268852e-20,1.9134602240190545e-05
12901,4.88235083029597e-24,1.3832364160013612e-09
13901,1.78148221539297e-24,1.560411601394642e-12
14901,8.432124591319475e-21,5.5267034997106095e-05
15901,3.780318444471042e-24,2.350794163772225e-09
16901,1.9552321635294642e-24,6.756098158154601e-10
17901,3.7830749853222404e-24,2.5855379546267242e-09
18901,1.781162129886742e-24,4.9451431601083233e-14
19901,2.397524112427172e-20,7.887667862377985e-05
20901,1.086120850244982e-21,9.272080169304086e-05
21901,2.9024067158508506e-24,9.489964651811652e-10
22901,1.8063426569508132e-24,7.679439631807207e-13
23901,4.471560484572426e-24,9.655153502576683e-14
24901,3.8011656207722166e-21,2.3400891506311527e-06
25901,9.452977970685736e-20,0.00021496019623363184
26901,1.805710449253212e-24,3.453146895395144e-11
27901,3.801209137010415e-21,1.9918615226123174e-05
28901,4.599504053405435e-23,3.7019331033724887e-08
29901,1.378536799447129e-20,4.4720777423829535e-05
30901,1.8057918375814006e-24,6.911307779786821e-14
31901,1.781161003299248e-24,1.690532000021024e-16
32901,1.0712628750388948e-23,8.05065792206093e-06
33901,1.0842381780791908e-21,4.467217889724534e-05
34901,1.7981349718612394e-24,1.819469014913942e-11
35901,2.1702201485179654e-24,3.21673465000965e-08
36901,3.7045185280729624e-20,3.919699799486877e-05
37901,1.9582896068067072e-24,2.0215215211223224e-16
38901,3.7919780132484486e-22,1.7559247207118695e-06
