Height,Error (Validator),Error (Actor)
901,6.106923830837662e-24,3.0570404218787014e-08
1901,2.425808323093407e-24,0.0017385555505501319
2901,4.3941273397658516e-24,1.747402368998866e-07
3901,3.9211416296784524e-24,1.7106288459221428e-10
4901,3.92117246990422e-24,0.0002193703788100768
5901,2.3902106705801486e-24,4.025115564708139e-10
6901,3.921141688440597e-24,2.3957585624072708e-05
7901,6.132235842108554e-24,1.2015925095479546e-06
8901,2.7591459794768357e-24,0.0008435555354490101
9901,4.3941273423071786e-24,3.3261560783558405e-07
10901,2.636575655114179e-24,4.226229867903459e-05
11901,6.691219846106719e-24,1.350494100935288e-06
12901,2.636575654513701e-24,1.8013527924804853e-05
13901,6.691221036326713e-24,1.8569381012182096e-05
14901,2.4243560409433133e-24,3.2637302306211178e-09
15901,3.921141629678451e-24,1.1308505130288664e-08
16901,3.921141630023863e-24,5.061259541767938e-07
17901,2.236971178894641e-24,4.807238332667067e-09
18901,3.1826040599443533e-24,0.00011293020792172738
19901,5.16743903229505e-24,0.00014231970073760327
20901,2.4243560461110932e-24,2.6577247994190613e-06
21901,3.921143302538044e-24,3.0440189171471053e-05
22901,5.1674390322948946e-24,1.2904995892509073e-08
23901,3.921141629684475e-24,1.5200729651808517e-07
24901,2.2369735386815733e-24,7.351282586324077e-05
25901,5.1674390322940916e-24,1.3096412864013464e-08
26901,2.424356040943385e-24,7.248621327320689e-09
27901,6.691219845154316e-24,3.780048336758714e-06
28901,6.132235842108554e-24,1.5937874069649004e-07
29901,6.132235842255023e-24,2.1383944389622794e-07
30901,4.720984542008467e-24,2.9328949397325957e-06
31901,2.3902106705801486e-24,9.390016642453014e-11
32901,2.4243560409433133e-24,2.6582068799851976e-10
33901,6.691219844850673e-24,1.5903105351408487e-06
34901,3.9211416400635505e-24,1.3988147495740085e-06
35901,2.3902449395703354e-24,0.00020142315259375008
36901,6.69127823187647e-24,0.0003668466209362161
37901,2.3902106705838426e-24,5.5777449572752685e-08
38901,2.3902106705802235e-24,2.0313463656456966e-08
