Height,Error (Validator),Error (Actor)
901,7.012204472522112e-24,1.4369861231925545e-13
1901,3.025348974034271e-24,1.491543276370938e-14
2901,2.5695937776563138e-24,1.2073125351632764e-07
3901,5.9118385163568666e-24,8.879331233187025e-09
4901,5.9118385163568666e-24,1.4756698345766153e-14
5901,7.649734531081e-24,7.984231220598351e-10
6901,2.7833091639444833e-24,1.96737064784715e-06
7901,3.025348974034271e-24,7.931130368796518e-13
8901,3.648102460536025e-24,2.708838871193059e-09
9901,2.7833091639444752e-24,3.8589883551475307e-16
10901,4.490416700752848e-24,4.6669233849632356e-08
11901,4.490416700752848e-24,8.924596016168021e-12
12901,4.490416700752848e-24,3.393902615715311e-16
13901,2.744365831290311e-24,6.950085185783894e-20
14901,2.7833091639444756e-24,3.6029606894018726e-15
15901,2.7833091639444752e-24,2.6366880164552773e-09
16901,2.744365831290311e-24,1.7575703360253052e-15
17901,2.7833091639444752e-24,7.219520450127119e-13
18901,2.744365831290311e-24,2.6365324620516843e-13
19901,7.649734531081e-24,7.404151266501731e-15
20901,2.744365831290311e-24,2.2458974145765858e-10
21901,2.7833091639444756e-24,5.688689364487282e-13
22901,4.490416700752848e-24,8.707599248990535e-14
23901,4.490416700752848e-24,1.6939797012798456e-15
24901,7.649734531081e-24,4.5245474427869313e-17
25901,5.911838516356878e-24,3.88686314865232e-07
26901,4.490416700752848e-24,1.719626477068701e-13
27901,5.402650138980404e-24,8.411042892816529e-09
28901,7.012204472522112e-24,2.5478770816149845e-12
29901,2.7833091639444752e-24,4.149661798346691e-21
30901,2.7833091639444756e-24,5.472857279004484e-28
31901,7.649734531081002e-24,1.2507050244068125e-05
32901,1.1028188160535015e-23,3.943722327801618e-17
33901,7.012204472522112e-24,4.3694762479812195e-13
34901,4.490416700752848e-24,4.1585013617570976e-11
35901,6.983335725029162e-24,5.981778172382903e-13
36901,7.649734531081e-24,2.2303297152381207e-09
37901,2.569593777656433e-24,1.431913340458384e-06
38901,3.025348974034271e-24,1.0025940627695697e-17
