Height,Error (Validator),Error (Actor)
901,2.8818543376970785e-24,6.145329706549478e-10
1901,3.035953789985654e-20,6.444480975165726e-05
2901,2.324064496331411e-23,3.5700373583954154e-08
3901,1.4840941487456444e-19,0.00035684136973449567
4901,3.421455455336353e-24,2.0093017794926847e-08
5901,3.6439537320131765e-21,1.6518337106680498e-05
6901,3.2219139143731494e-24,1.2909948701645073e-07
7901,4.071137674061585e-22,1.4760500393008757e-06
8901,4.9122479066001806e-24,2.0101909724349557e-07
9901,3.0852130700382507e-20,9.933801130316113e-05
10901,2.3653851417870615e-23,1.0493376871910642e-07
11901,1.0800149335099763e-20,4.417974605654239e-05
12901,1.295791892486478e-22,6.346515382088477e-07
13901,4.916692583690352e-24,2.5053240543452557e-12
14901,1.781173996831153e-24,2.4432912960005556e-08
15901,4.884924930713065e-24,1.1239086988670094e-08
16901,9.662432760775522e-18,0.005890615916944015
17901,6.304923008768089e-24,4.6697893355078985e-08
18901,2.8825000195201093e-24,1.2888762896240684e-11
19901,1.8057103940731948e-24,1.2578729521525653e-08
20901,1.8071042138466508e-20,7.934309509870166e-05
21901,2.8825012742446954e-24,1.1925898065172223e-09
22901,5.888255420335534e-24,2.1428333908165067e-08
23901,1.781832774615871e-24,4.8322532944698663e-08
24901,1.8201425597460715e-24,2.1422037287679953e-09
25901,1.7849181674956926e-24,3.3044109194373324e-10
26901,5.439544689183123e-24,1.2989049406798258e-09
27901,1.799939659565389e-20,0.0001941421995479241
28901,3.3445299270150595e-23,3.14249739553276e-08
29901,5.1392018425834645e-24,5.566626863545357e-09
30901,1.9582898471319997e-24,8.511326290685774e-06
31901,3.7779006610883775e-24,1.0380206413932265e-08
32901,6.7970149157027176e-15,0.06352399813609813
33901,3.788071348611037e-24,5.480818992465198e-10
34901,4.893398361948087e-24,1.415029740597883e-08
35901,2.8912991949845962e-24,7.037301278448272e-07
36901,3.4569139435289456e-24,9.754789474726385e-06
37901,1.6747180975554584e-24,1.682368643733918e-10
38901,2.8845338340953097e-24,1.974047636623148e-09
