Height,Error (Validator),Error (Actor)
901,5.0298643521567356e-24,4.573567585810291e-05
1901,7.64973453108097e-24,1.2899776491057013e-09
2901,5.91183851635684e-24,5.221169869694182e-09
3901,3.0253489740342503e-24,1.0410000237725711e-07
4901,7.64973453108097e-24,4.345673445186299e-10
5901,7.64973453108097e-24,4.008125204166664e-07
6901,7.012204472522084e-24,2.7743597783663995e-07
7901,6.983335725029134e-24,8.850171571361614e-09
8901,4.4904167007528236e-24,1.4148221931234328e-10
9901,5.91183851635684e-24,1.4812564953995398e-08
10901,2.783309163944455e-24,3.700679764285349e-08
11901,3.0253489740342503e-24,1.3999537649830194e-06
12901,7.649734531081094e-24,2.7461080381229162e-05
13901,4.4904167007528236e-24,2.2620497811836074e-08
14901,5.911838516594513e-24,0.0001847622368884958
15901,3.16511661479608e-24,7.478466814623956e-05
16901,5.91183851635684e-24,2.982483918465829e-07
17901,4.4904167007528236e-24,1.7000917624808677e-08
18901,5.029864352152832e-24,5.0271805420869546e-06
19901,7.012204472522084e-24,1.1438717095893588e-07
20901,7.012204472522084e-24,1.695914268407695e-06
21901,7.012204472522082e-24,3.1046606995222136e-08
22901,5.029864352152833e-24,1.5812612956498216e-07
23901,4.275054384428356e-24,0.00018934415000036755
24901,2.783309163944455e-24,1.3421862684524617e-09
25901,2.5695937776570866e-24,1.2069352026040909e-05
26901,2.783309163944455e-24,5.984859713254838e-07
27901,7.012204472522082e-24,1.4280879158395068e-07
28901,4.4904167007528236e-24,2.190306891416098e-06
29901,4.4904167007528265e-24,8.312512943776322e-06
30901,7.64973453108097e-24,1.4849557908156537e-06
31901,8.142838922551177e-24,7.194779988708106e-07
32901,7.64973453108097e-24,1.879196720987809e-09
33901,6.983335725029134e-24,8.102313208340596e-07
34901,2.7443658312902903e-24,5.144807585171983e-09
35901,5.91183851635684e-24,4.918989297881988e-10
36901,2.783309163944455e-24,1.7800288407967821e-10
37901,7.64973453108097e-24,1.348634200463834e-07
38901,2.783309163944455e-24,3.383269141920828e-10
