Height,Error (Validator),Error (Actor)
901,1.781160953202461e-24,3.4522961630920413e-09
1901,4.9490993120600924e-24,3.6176935094111126e-09
2901,2.881852103060355e-24,7.6546922114879e-10
3901,2.0573969944896163e-24,1.8729357016680287e-07
4901,2.9206903518107864e-24,9.931106866021351e-11
5901,8.325365191834491e-24,7.342960748979693e-07
6901,1.8175749139489794e-24,2.4159431200238258e-08
7901,2.384717404800273e-21,0.00021209880958311737
8901,5.07379673363368e-24,3.2670703444837494e-08
9901,1.809496741605014e-24,2.0926496523318163e-07
10901,2.114437956513572e-21,5.0057151709180185e-06
11901,2.8825213698180685e-24,2.2250277046441185e-12
12901,2.881862011455554e-24,4.4722553784963276e-12
13901,1.8605613971720583e-24,3.887078833794581e-09
14901,3.2277137643668887e-24,2.1097350879111895e-09
15901,1.7811609471849083e-24,7.293778338638165e-10
16901,1.1299403065586504e-23,1.7266142650629332e-06
17901,6.335655880671797e-24,1.483164890689212e-08
18901,4.471559378254201e-24,2.7525595039523706e-08
19901,4.8734515167484275e-24,2.1601095170987647e-07
20901,2.8831537692988767e-24,1.4936903358450235e-11
21901,1.959105856896465e-24,1.2808234993937904e-08
22901,6.40956252536021e-24,6.314043365907254e-07
23901,2.8932661713931968e-24,9.497619206982874e-11
24901,6.330067992663106e-24,1.6724973317913565e-08
25901,3.8285940019677695e-24,1.0855012908900471e-08
26901,1.6783482264011252e-24,8.432046587487838e-11
27901,3.777900659329459e-24,2.830614591650995e-10
28901,1.825639954630142e-24,1.4454885956850214e-08
29901,4.874794963280226e-24,1.5580503459165542e-09
30901,2.9570027384128026e-24,1.500329623967474e-09
31901,1.3854657361609956e-19,9.184198200227713e-05
32901,3.806020431447209e-24,1.5591699382645445e-09
33901,2.8830879036349156e-24,5.252698482781855e-08
34901,7.107224987688944e-22,5.271866236449875e-06
35901,1.2185900071748226e-21,4.198781990132343e-06
36901,1.7811609450590293e-24,1.1894866682248843e-14
37901,3.2625551114768334e-24,2.938282024240926e-08
38901,1.5029107268071572e-22,1.8329372107712052e-06
