Height,Error (Validator),Error (Actor)
901,5.280176189014038e-24,2.3380906601887e-05
1901,1.844516570653455e-23,0.0006967816546081332
2901,2.0708797804623992e-24,7.967275606229193e-07
3901,7.300899498230568e-24,0.0002511518096944224
4901,5.266123868097377e-24,1.415646890277654e-06
5901,2.3878841206048664e-24,1.2627391271758743e-06
6901,1.0349888887664833e-23,0.00020414867929549819
7901,1.8716653504425392e-23,0.0003939172236650523
8901,1.952902265737772e-24,6.897639729910281e-07
9901,3.0678863988032813e-22,0.0020952015916276562
10901,5.448216158249658e-24,1.4333341374245127e-05
11901,8.313488284030663e-24,2.141146480913436e-05
12901,2.002716266651828e-23,0.000953685481450278
13901,7.829811098429018e-24,0.00035502935434866747
14901,2.101337593534206e-24,3.1929417230719353e-07
15901,3.386812295761986e-24,3.5156122403103883e-07
16901,5.3161431021888695e-22,0.0023345151548327474
17901,4.4578106719617545e-24,5.087946714665906e-09
18901,2.6604259464010122e-21,0.005786674995938977
19901,6.587154797855794e-24,6.385685024752205e-05
20901,4.4716558376495365e-24,1.5320229462897034e-06
21901,5.767450696289047e-24,8.830025783498972e-11
22901,5.26526241478071e-24,3.2627873199601895e-06
23901,1.5527516450553657e-20,0.010041349739650682
24901,5.2870409794059336e-24,2.0366790471933546e-06
25901,3.9643556584161314e-23,0.0005979605616604231
26901,2.724710064177933e-23,0.0005821609010839804
27901,1.328782108435037e-21,0.0035388325045629275
28901,5.265257929060771e-24,4.685539778327053e-08
29901,2.282548098216783e-24,2.1513558300233903e-09
30901,7.468521321111641e-24,0.0009330706458081454
31901,1.457463028353013e-20,0.011912681915760842
32901,6.259435632481728e-24,0.00011658255604914884
33901,5.767450696288672e-24,2.1370985676012272e-13
34901,4.632113093183673e-24,8.022262579270466e-05
35901,3.200234582059339e-22,0.0019528911381356496
36901,7.098179945944335e-23,0.0005791475807450515
37901,3.446992673151416e-24,3.763095257267589e-05
38901,5.7688042241836896e-24,3.359876823758922e-06
