Height,Error (Validator),Error (Actor)
901,1.939094117802038e-24,1.644868055158271e-14
1901,3.3866120966344776e-24,2.911078611950824e-12
2901,4.45778508703724e-24,1.942688046235091e-11
3901,2.100174014635662e-24,2.334916934547484e-09
4901,2.1001484556548616e-24,3.646854551606746e-13
5901,1.9390941178012128e-24,3.775959047260913e-19
6901,1.939094117801213e-24,5.3293284391483174e-17
7901,3.3866120962725076e-24,3.354906823139196e-16
8901,3.386612096272341e-24,1.752138084216234e-14
9901,2.1001484556104195e-24,4.277245410280928e-15
10901,2.0708010507890858e-24,9.474182793274806e-13
11901,5.767450696288674e-24,1.3248869750161489e-12
12901,5.818368797101922e-24,2.516343103590729e-14
13901,5.287012749363276e-24,2.6236789201411803e-16
14901,4.4577850858996085e-24,2.6739133125873565e-16
15901,1.9390951315591177e-24,4.3381166042322037e-10
16901,2.0708011613269656e-24,4.928564675386453e-11
17901,3.386612097846721e-24,8.871674067153285e-13
18901,3.386612096274434e-24,5.661747596074373e-14
19901,3.3866120962784446e-24,1.8145173889649392e-13
20901,5.767452474393142e-24,2.267093599573445e-09
21901,2.3878759604991485e-24,6.808553302473322e-09
22901,2.282547870152001e-24,5.803904161411456e-12
23901,5.287012749367216e-24,1.0372106580669828e-11
24901,1.9390941464529993e-24,1.107063045188592e-11
25901,3.6120850777204274e-24,4.155695407818265e-05
26901,2.1001484591750668e-24,4.1137986482016e-11
27901,1.9390941194360014e-24,3.364139505402379e-11
28901,2.0708010612483267e-24,8.154436622497845e-12
29901,2.0708012756031133e-24,6.659327359043005e-11
30901,2.1001484556104048e-24,3.0774775243404897e-14
31901,2.0708010475466628e-24,4.7192781494912623e-14
32901,5.2870127496254364e-24,4.720984508476128e-11
33901,3.386612096272338e-24,2.371555731338348e-17
34901,4.4577850866560824e-24,5.430052948995079e-12
35901,5.767629370273624e-24,4.1193672080945664e-07
36901,2.100148496427953e-24,2.7846094536299525e-10
37901,2.0708010475563305e-24,4.564238038439083e-14
38901,3.386612096272338e-24,3.504410639264293e-18
