Height,Error (Validator),Error (Actor)
901,7.717301674768123e-24,3.1810142159554083e-21
1901,7.649734531081e-24,4.064117615312169e-16
2901,3.025348974034271e-24,8.743071440111373e-13
3901,2.744365831290311e-24,1.2465550259778604e-17
4901,2.7833091639444752e-24,9.082860390883645e-22
5901,2.744365831290311e-24,1.1476136360293032e-22
6901,5.029864352152858e-24,3.167056873193372e-21
7901,2.744365831290311e-24,7.526081119864249e-19
8901,5.9118385163568666e-24,3.425825206122024e-19
9901,2.5695937776563138e-24,4.651569523978699e-20
10901,7.649734531081e-24,3.584915759390276e-20
11901,3.025348974034271e-24,7.83144188066659e-16
12901,4.490416700752848e-24,7.570089461753664e-19
13901,2.7833091639444752e-24,5.550437741168478e-22
14901,2.5695937776563138e-24,5.481845968085378e-20
15901,5.9118385163568666e-24,5.743554560080074e-13
16901,2.744365831290311e-24,2.2865403309574316e-15
17901,5.029864352152858e-24,2.185839175981771e-14
18901,2.744365831290311e-24,7.563778381669035e-17
19901,2.7833091639444752e-24,2.2567271670002405e-19
20901,5.9118385163568666e-24,2.0076412179428782e-13
21901,2.7833091639444752e-24,1.5572604798027685e-14
22901,5.402650138980404e-24,1.2259925058184603e-12
23901,2.744365831290311e-24,1.5578587563831866e-15
24901,2.5695937776563138e-24,7.82865516811268e-19
25901,4.490416700752848e-24,2.0669474705228474e-10
26901,2.7833091639444756e-24,1.423310511318611e-14
27901,2.7833091639444752e-24,1.0837261972061907e-14
28901,7.012204472522112e-24,1.657823667383781e-18
29901,2.744365831290311e-24,2.225641184381509e-17
30901,4.490416700752848e-24,1.317839033946608e-18
31901,7.717301674768123e-24,5.110633668254381e-23
32901,2.7833091639444752e-24,7.075521260752341e-14
33901,4.490416700752848e-24,9.017993604638862e-18
34901,2.7833091639444752e-24,1.2016703159254424e-16
35901,4.490416700752848e-24,9.161729996154652e-09
36901,7.649734531081e-24,8.747594145571115e-15
37901,2.7833091639444756e-24,3.890786452966127e-20
38901,2.5695937776563138e-24,9.07801591498755e-25
