Height,Error (Validator),Error (Actor)
901,2.541130379457348e-06,0.1703682875122711
1901,4.605336217086535e-06,0.3564119636036007
2901,6.831741125198944e-08,0.012311202705236998
3901,1.3202540685508287e-08,0.023220171391424876
4901,5.1098295967805774e-08,0.01737426753454923
5901,6.143913107577817e-07,0.10537085635895647
6901,1.4540758412453125e-06,0.13887031257371352
7901,0.00025372094439208046,0.5922618272401512
8901,3.781143780476953e-05,0.6098250880438895
9901,6.7660850071503575e-09,0.0029210233797500942
10901,1.598530930759947e-08,0.00965038637227799
11901,8.991259747251843e-08,0.036329729351506426
12901,1.912535066828401e-06,0.18081825484064887
13901,4.899447980879205e-07,0.15478363813796187
14901,3.377809264998508e-07,0.04155458798234776
15901,2.7981705484103634e-06,0.3383070805780197
16901,4.81743449246983e-07,0.055197215748265714
17901,2.356214229908846e-07,0.0558888354313382
18901,1.1327457670811294e-05,0.5517905366208994
19901,8.428459859108125e-07,0.10869381267551258
20901,4.226565984726034e-05,0.5141888930567414
21901,6.993641309297931e-08,0.005313870978481346
22901,2.6716071159211595e-07,0.05449753690470884
23901,1.5820389766638676e-07,0.022329623989014166
24901,2.5411304238170823e-06,0.2742941579522324
25901,2.0932714332130495e-07,0.05465614391360429
26901,3.6441693439189274e-07,0.052539451487749765
27901,1.4635528637025762e-06,0.1806861950604813
28901,6.550831448422126e-09,0.04133485978481181
29901,3.644209014442879e-07,0.050035864003591515
30901,1.3303683259212573e-05,0.3625005035811581
31901,1.6312283156679077e-07,0.09705240257093851
32901,2.1698553432686984e-06,0.21260121004041638
33901,3.046126833158487e-07,0.0444742346267819
34901,2.4405845818217637e-06,0.2203883214821573
35901,3.913067628745082e-06,0.2532604036028561
36901,8.407974746584888e-06,0.34403826011392924
37901,2.4437267760302195e-05,0.4621422573541664
38901,5.092166127887882e-08,0.0013757326221226923
