Height,Error (Validator),Error (Actor)
901,4.4622543629915914e-24,1.7691529596124923e-05
1901,2.1001484588605104e-24,3.293337861636875e-10
2901,2.070801047619986e-24,2.7256191513010497e-13
3901,1.9390941178016043e-24,2.4261225832625838e-14
4901,2.0708010475423025e-24,2.9788927635140524e-12
5901,4.457785085899609e-24,1.5067587504517395e-15
6901,2.0708010475382397e-24,2.956665387625358e-23
7901,5.2870127493632776e-24,5.908280537199258e-15
8901,3.386612096272338e-24,4.583271116410362e-21
9901,2.1007871375680795e-24,1.2893132316077102e-07
10901,3.386612103190716e-24,3.913916412558289e-11
11901,2.0708010475382397e-24,4.802075773204606e-17
12901,3.401776923783444e-24,2.5311309639943358e-06
13901,2.0708010475382422e-24,3.1882610652298558e-12
14901,1.9390941178013825e-24,2.2200423421680853e-14
15901,5.28701274936377e-24,4.080812538637078e-12
16901,5.287039578475924e-24,2.3682908579488835e-07
17901,2.1001484556104048e-24,1.4955964870598372e-17
18901,4.457785085899642e-24,2.5382609439049125e-13
19901,3.386612097028987e-24,1.215875258350072e-11
20901,2.0708010475391617e-24,3.0297615895220013e-13
21901,5.265257474323226e-24,5.985794152897503e-12
22901,4.4577850859820106e-24,1.5624346111262024e-11
23901,2.0714366268328817e-24,7.918868113946531e-08
24901,2.2825478703772255e-24,1.1742274008055225e-09
25901,5.7674507100713215e-24,2.450584040569919e-10
26901,5.818368797102402e-24,5.081511499889382e-13
27901,2.3878757326932062e-24,1.0699406820503348e-13
28901,5.767450696290546e-24,2.054291381648765e-13
29901,3.793135865046867e-24,5.049844589053727e-14
30901,4.457785085938192e-24,6.007040074537928e-12
31901,3.386612096272338e-24,2.093679938503045e-20
32901,2.10014845561041e-24,7.87044644424375e-13
33901,5.287012749363279e-24,4.0833388734084944e-15
34901,1.9390959072769763e-24,1.1581961992812322e-09
35901,5.287012749371772e-24,1.0323392796899173e-11
36901,3.3866120962723445e-24,1.7982468134817154e-13
37901,5.287012749363276e-24,5.31981722831923e-17
38901,1.9390941178012128e-24,2.7466430278958095e-16
