Height,Error (Validator),Error (Actor)
901,2.4243560409433133e-24,3.680564241185302e-11
1901,6.132235842108554e-24,3.8205833447558424e-10
2901,4.720985158922701e-24,0.00012326524984560745
3901,5.1718836048252195e-24,0.0016737176626758822
4901,5.1674390326068906e-24,1.3858654201779683e-05
5901,3.1826352378086705e-24,0.002304237130978489
6901,2.6365756532589635e-24,5.276548238553564e-06
7901,2.6365756532589954e-24,1.0234586336779562e-07
8901,2.3902106705801486e-24,4.602642184060867e-11
9901,6.69121984485068e-24,9.392088164100352e-09
10901,6.1069238361341165e-24,6.276823888324357e-05
11901,6.132235842108554e-24,1.401529743420694e-10
12901,2.2369711788983137e-24,9.220845939392585e-09
13901,5.167549454381315e-24,0.0004460770433564737
14901,6.691219844850674e-24,1.0527215029533591e-07
15901,2.4243560409823845e-24,1.7340794544422897e-07
16901,2.2369711849077045e-24,1.3870998310760654e-06
17901,3.921143932587834e-24,4.526114487676404e-05
18901,6.691219844850673e-24,2.0669000671601993e-08
19901,2.4243560409433133e-24,2.0577683533891746e-07
20901,6.691254113840859e-24,0.00017935113994610533
21901,2.4243560409433133e-24,1.0980344479624084e-07
22901,6.691219845365488e-24,5.609101244222388e-05
23901,6.106923830841885e-24,3.482671536059908e-06
24901,5.1674390322940916e-24,1.4606595277443082e-10
25901,3.9211416399720764e-24,1.3957956677433317e-06
26901,3.92114162968212e-24,8.696290123355638e-10
27901,5.167439032294165e-24,3.672192976905467e-07
28901,2.3902106705801486e-24,7.181271690780292e-13
29901,3.921141629686212e-24,9.870229410359418e-09
30901,5.167455295384694e-24,0.00013383148348664785
31901,2.4326062371968122e-24,0.00243073625282666
32901,5.167441403557586e-24,4.994864094451168e-05
33901,2.4243560409434334e-24,1.5588665354749535e-07
34901,5.1674390322940916e-24,6.046535975181573e-07
35901,6.1322381451964874e-24,7.144786138866855e-05
36901,2.3902106732070817e-24,5.957230752457269e-07
37901,2.6365756532589635e-24,2.2852514328814164e-09
38901,5.168887503951202e-24,0.0010867556424764052
