Height,Error (Validator),Error (Actor)
901,4.09823351652165e-17,0.011143859600185902
1901,6.311241085045383e-14,0.1449514442213185
2901,2.1191702780737782e-14,0.1601921683094777
3901,1.471512758078422e-16,0.014761754710451701
4901,1.5799261312378424e-14,0.09524799883201107
5901,1.9735762970930197e-14,0.12190589833673723
6901,1.290834956644648e-13,0.15647013938081045
7901,3.804099242461985e-19,0.0005005334458486271
8901,2.36579234815054e-15,0.07385755638060859
9901,1.4701854915839876e-14,0.10294198742789877
10901,2.3643852775267205e-15,0.062457131773631686
11901,7.487828309035718e-13,0.24630425161731187
12901,3.509236528777752e-18,0.004598438274066739
13901,2.3037726027663647e-16,0.054252113457768696
14901,9.775710552193185e-18,0.0061911191406166105
15901,1.2760354704959984e-17,0.012796663591264102
16901,2.928890860652735e-17,0.010871087529605875
17901,3.6225159835911236e-18,0.00694277394054026
18901,3.088084015925261e-14,0.12125475757325513
19901,3.5092778393222496e-18,0.002975178148502985
20901,1.911596593062346e-17,0.008531229278076358
21901,1.8322174314948026e-17,0.018391508871180275
22901,7.474918060043377e-16,0.03129445114299164
23901,1.534549063811416e-14,0.09651346166974321
24901,5.0357964843655474e-14,0.12033944834039677
25901,4.4270566106636364e-14,0.12238879520628981
26901,2.236762153134771e-22,5.082656828478261e-06
27901,1.4519059545411285e-16,0.03702529656471269
28901,4.172217008430745e-18,0.0032609815664110813
29901,6.992711007352664e-16,0.02848823430555898
30901,3.3020203419543764e-15,0.05470823595958565
31901,2.0173814693666138e-17,0.006971950763473316
32901,2.6129952070460874e-13,0.22003460611696726
33901,1.5111200925207253e-19,0.00024831514196055533
34901,2.7362185818788225e-15,0.06308852010209176
35901,1.940223446282618e-17,0.007507500267382441
36901,1.2494853095729107e-17,0.014244225567456213
37901,1.087151059091654e-21,2.6121665123983336e-06
38901,3.264012155865804e-16,0.024782652004655372
