Height,Error (Validator),Error (Actor)
901,3.921141629678451e-24,1.63630100174317e-11
1901,9.653435520045336e-24,9.153891317113611e-08
2901,2.390210670588203e-24,1.8265194748391557e-08
3901,2.3902106705801482e-24,2.6974703795964712e-11
4901,2.4243560409433133e-24,1.6364558352655789e-09
5901,3.9211416296788286e-24,1.998886815429888e-09
6901,2.3902106705810695e-24,3.421755425551632e-09
7901,2.236971178894641e-24,3.3310315820178606e-11
8901,2.3902106731275187e-24,9.376038642430654e-07
9901,2.390210675876449e-24,4.5396799744321996e-07
10901,6.691219845152254e-24,5.460955308488187e-07
11901,2.4243560409433133e-24,5.5292172731613525e-09
12901,5.167439032294458e-24,1.069924113499533e-08
13901,6.691219850866864e-24,6.281151228006757e-06
14901,2.390210670580149e-24,1.1949789661601803e-09
15901,2.3902106705809435e-24,4.943785456125099e-09
16901,6.691219844850673e-24,4.776618869711627e-08
17901,2.390210670580221e-24,7.082773956692061e-10
18901,5.1674390322940916e-24,5.0208439407962136e-08
19901,2.3902106712142896e-24,3.212047569417354e-07
20901,2.6365756532589635e-24,1.0861959018638594e-10
21901,6.750462467108185e-24,3.830282592545346e-09
22901,3.921141629678451e-24,5.837705244116986e-09
23901,2.4243560409433133e-24,7.401113112870917e-08
24901,4.394127339765681e-24,1.5181356360620023e-09
25901,2.4243560409433133e-24,2.607853258544423e-11
26901,2.4243560409433133e-24,3.6060301674588933e-13
27901,5.167439032303018e-24,1.4959880306519963e-07
28901,6.691219844850684e-24,1.3337083478664735e-09
29901,6.691219844850673e-24,7.429723961004033e-07
30901,3.921141629678455e-24,4.831544605869567e-09
31901,2.3902106705801486e-24,5.806621220114261e-10
32901,3.92114162967845e-24,3.1914530452434014e-08
33901,2.4243560409475366e-24,3.458095054218598e-08
34901,6.106923832093708e-24,3.3049568089872628e-06
35901,3.921141629678451e-24,3.167722211452818e-08
36901,2.2369796850771562e-24,9.008596583868983e-05
37901,3.921141629678451e-24,5.917880482782423e-08
38901,3.921141629678451e-24,4.662150975024472e-09
