Height,Error (Validator),Error (Actor)
901,1.549938676463982e-09,0.46414347788163635
1901,2.1605931469490148e-14,0.005291881583541402
2901,1.0178388215954556e-16,9.029139842768346e-05
3901,1.3817295868619606e-14,0.001378432709955033
4901,1.2899648133149443e-15,0.0011130730885431637
5901,5.961962977199491e-12,0.0904414574695291
6901,5.7237480932849026e-11,0.19375780709368662
7901,4.483021572415413e-11,0.21483853415244353
8901,1.770798029603827e-12,0.05857253451603638
9901,1.297693481624134e-13,0.016777300575866835
10901,1.252450336712075e-12,0.04241121783013621
11901,1.2762019838557767e-15,0.00015698447292839026
12901,6.709989171942893e-12,0.16020665360005829
13901,1.1476527195491144e-09,0.45010348606066003
14901,1.2510299399747852e-12,0.04458102675195747
15901,1.4549619635350973e-11,0.17501997508288092
16901,5.184899184633903e-17,0.012225345702699125
17901,1.9341237598079923e-13,0.022198718562095675
18901,6.604651105861985e-15,0.0013612827177611306
19901,1.5543457766781715e-12,0.04987836458703057
20901,1.863287745162621e-17,0.00014177710192073294
21901,6.461982051470457e-13,0.02786446997917684
22901,1.0259240966327474e-13,0.011377931940901592
23901,4.4816370102921125e-11,0.15525390221048405
24901,3.2285899906971285e-11,0.16865214977214435
25901,4.1090483548339264e-10,0.3052324325665473
26901,1.1606967650075313e-10,0.30829236719158304
27901,4.951712029230281e-15,0.0027645656574951747
28901,1.1725547988974214e-10,0.29305744751358714
29901,6.3314521013773825e-18,1.0749899504552486e-05
30901,1.6644381513678993e-12,0.044506233661220154
31901,4.438526983652112e-15,0.004176697787082481
32901,4.2474823012597304e-14,0.003393314331680456
33901,1.6942015779306955e-11,0.16538488549832872
34901,7.752029194149214e-10,0.35840287428186646
35901,2.332177477398893e-15,0.0028363402901648294
36901,2.367017549660853e-16,0.00027283073395210417
37901,8.914451051504544e-14,0.009314203662507278
38901,2.681050182526628e-17,8.468722071736082e-05
