Height,Error (Validator),Error (Actor)
901,2.7835139727267927e-07,0.039304200772115966
1901,2.5411304033196177e-06,0.20043413524364928
2901,2.859520812281804e-10,7.360025337164622e-07
3901,6.534556857797279e-09,4.764512188238893e-05
4901,6.783429992075913e-08,0.004290786045899959
5901,1.1879106062481552e-08,0.0001674833715053031
6901,3.327429477327596e-06,0.1949494511099173
7901,1.5395603648018245e-10,2.624288535879704e-07
8901,2.854154676098112e-10,2.1066045207555352e-07
9901,5.65299951355255e-10,0.0008723293379061508
10901,8.822501204867996e-09,0.00030205799267774897
11901,2.1387621770695993e-08,0.001412644597954285
12901,6.772674388796485e-08,0.004532626822601434
13901,1.2025521003446557e-07,0.012109003711488995
14901,1.5952328295804877e-08,0.00021977915366117552
15901,5.258685151405542e-08,0.0042141722136803915
16901,5.676664456826279e-10,0.001723934723300421
17901,1.5958870164651825e-08,0.0002102206360501137
18901,5.091402341778558e-08,0.0014581553737346518
19901,6.828984289104195e-08,0.005289844945734978
20901,2.7611201786296433e-07,0.022190486133933606
21901,2.7183612346866333e-09,0.00010305891518510054
22901,2.866495585132195e-08,0.0014462876020730488
23901,2.957380767147162e-08,0.00472917498789186
24901,1.0306717817515198e-09,4.0472101833721334e-05
25901,4.196334520994753e-10,8.1563025242068e-05
26901,7.491223632415554e-10,1.0769890234661804e-05
27901,2.2113652033196515e-08,0.0033907722123220304
28901,3.9548413240320665e-10,1.4860865385608867e-05
29901,2.9296631925731822e-09,9.418728151966473e-05
30901,2.8607198472730017e-08,0.000551123847432669
31901,1.19828706409546e-08,0.00019632239318261764
32901,3.6444190130727127e-07,0.03229264579711144
33901,8.361161465025692e-07,0.07792055535882887
34901,1.595887007554895e-08,0.0002999898592082617
35901,1.4977061230273775e-06,0.1328393590772526
36901,1.0390636457601622e-09,3.942390343352462e-05
37901,5.652995207368369e-10,3.984747482338342e-06
38901,2.1385537440399483e-08,0.0017942802482992894
