Height,Error (Validator),Error (Actor)
901,2.8818531476387766e-24,5.699926920295213e-12
1901,4.873789362684426e-24,4.12544533170076e-09
2901,4.773969520963929e-24,6.482789784627776e-08
3901,1.8070221665905916e-24,3.862247610171436e-08
4901,1.781830231448238e-24,6.923014778542791e-11
5901,6.184585679891153e-18,0.0030026485618433662
6901,4.471579832858266e-24,5.279364131754088e-07
7901,1.0844364168919917e-20,1.1185329389984083e-05
8901,4.8734937495729404e-24,9.121074586479888e-09
9901,1.7978838450387633e-20,3.269117666911933e-05
10901,5.5477651963237705e-24,2.054092594145202e-05
11901,1.876923931412688e-24,2.3221952846855615e-08
12901,2.2710941044988064e-19,0.00017027958033660585
13901,1.781198348294549e-24,1.810990315601744e-09
14901,2.0566421202787332e-24,1.0154116051531556e-07
15901,6.983031632446557e-22,8.868691562665393e-07
16901,7.150682889133952e-22,5.35169187890487e-06
17901,3.105508230306725e-20,0.00018260477193430904
18901,4.011566760039188e-22,4.656753456989645e-07
19901,2.2717967480383463e-22,3.9263741134558307e-07
20901,4.873460602164179e-24,8.066341985746008e-09
21901,4.702310769639568e-24,2.58826333965817e-07
22901,4.0271225735347306e-22,9.884512613061666e-06
23901,2.0463975894910126e-24,6.004618113539258e-05
24901,3.788066572145841e-24,1.844278230076017e-08
25901,3.026311449926128e-20,4.171303089247524e-05
26901,6.109006126219635e-19,0.0004630796278627379
27901,1.8808612011530465e-24,5.472725340099717e-09
28901,2.3692110017359018e-17,0.006361841739777501
29901,1.8888733885484697e-18,0.0022007798343617246
30901,9.070557228725916e-22,0.0001149061862006174
31901,4.476750564450009e-24,7.82199755018279e-10
32901,3.022965579655999e-20,7.189313686808568e-05
33901,6.419426862365169e-19,0.0019045495778991992
34901,7.92418483757281e-21,2.7166561572110584e-05
35901,2.882010829728812e-24,9.861047737504399e-10
36901,1.8057104000341244e-24,4.225590153061049e-10
37901,4.87345106747791e-24,5.361156085475352e-07
38901,2.066317076794799e-24,5.1287186454275933e-08
