Height,Error (Validator),Error (Actor)
901,2.390210670586863e-24,1.6921003012380671e-09
1901,6.691219844850698e-24,6.227533316058779e-12
2901,2.2369711789335142e-24,2.8181963774477934e-09
3901,2.2369722912798938e-24,1.4657914307571725e-05
4901,2.42435604094333e-24,4.65590698646686e-21
5901,4.720984542048622e-24,4.8456664417091584e-08
6901,6.691219844850698e-24,2.58407218692404e-12
7901,3.732312745781164e-24,7.521056108303212e-07
8901,2.236971178894657e-24,1.03397517434696e-13
9901,2.4243560409433295e-24,4.208911047286712e-21
10901,2.390210670580165e-24,9.332450411109331e-19
11901,2.2369711788946568e-24,2.8868639021037575e-17
12901,2.6365756532593374e-24,7.3633486558652e-08
13901,2.4243560409433302e-24,7.037970020003515e-14
14901,2.6365756532594924e-24,3.279891271186188e-08
15901,6.691219844850698e-24,2.2360361004851855e-10
16901,3.92114162967847e-24,1.242012828533911e-12
17901,6.1069238308376864e-24,5.664825850711994e-13
18901,2.4243560409478165e-24,1.0572159612167008e-09
19901,3.9211416296784715e-24,4.2301807213057984e-11
20901,4.3941273397657025e-24,1.9794339722037082e-10
21901,2.390210670580165e-24,2.821581518836314e-13
22901,2.2369837775794947e-24,2.43827742291672e-05
23901,2.424356040943332e-24,8.012870433823037e-12
24901,6.132235842108579e-24,9.404778532325559e-17
25901,5.167439106018844e-24,8.130879968714732e-07
26901,5.167439032294114e-24,2.5026449057003455e-15
27901,2.42435604094333e-24,2.543458413469756e-12
28901,5.167439032294114e-24,2.4872417285123797e-12
29901,6.691219844850698e-24,4.6198566963608395e-14
30901,5.1674390322946815e-24,5.371188842486398e-09
31901,2.2369711788971507e-24,9.773479860693966e-10
32901,6.132235842108579e-24,6.081037374510887e-14
33901,2.759123404910145e-24,5.801768681656274e-14
34901,6.691219844850698e-24,8.390108895068912e-12
35901,2.390210670580165e-24,4.866231867485702e-13
36901,2.6365756532589803e-24,2.4560147056747355e-13
37901,2.424356580830677e-24,8.435887104365956e-06
38901,6.750462467421845e-24,2.273521833323962e-08
