Height,Error (Validator),Error (Actor)
901,2.070801436071388e-24,2.38778515556112e-09
1901,2.070801047717172e-24,1.680148292139076e-12
2901,5.818370629815677e-24,7.451242906826015e-09
3901,4.457914938402066e-24,1.1159496369401503e-07
4901,4.457785540959383e-24,3.026832035407321e-09
5901,4.2096631308088965e-24,1.801555343110243e-05
6901,5.2870127563908075e-24,6.181453241262721e-08
7901,5.287012863152738e-24,9.039308073113367e-08
8901,5.2870127593812335e-24,5.630870116382937e-09
9901,2.0708010475383326e-24,5.759585091777446e-12
10901,3.386612096272537e-24,3.3496005223507897e-13
11901,2.0708010475384163e-24,1.3664277407894537e-12
12901,5.265257475070913e-24,7.235709353292247e-12
13901,4.539866857538132e-24,8.850457137693673e-06
14901,2.1001484556923345e-24,5.544683347832621e-13
15901,2.1001484556284684e-24,1.656451204660509e-12
16901,5.7674506963703956e-24,6.904508144658148e-14
17901,5.287012979180525e-24,7.980906591711462e-09
18901,1.939094117801214e-24,7.500378443885706e-16
19901,3.386625719143536e-24,6.475490379889112e-09
20901,3.386612742491666e-24,1.0847077867804448e-08
21901,3.3866612025456814e-24,1.4668855773517192e-08
22901,6.13905052641197e-24,1.1070230885856659e-11
23901,2.070801047538273e-24,3.1593605604175697e-16
24901,1.9391881538790117e-24,2.0154483884055727e-08
25901,4.503364965698958e-24,4.910969913999702e-06
26901,6.233031196144263e-24,0.00013188821682452595
27901,1.939094117801248e-24,8.779801453883579e-15
28901,2.1001484556104048e-24,3.67254185073822e-15
29901,2.100148456394416e-24,4.249157548549925e-10
30901,3.386612099527247e-24,2.6694264596528236e-12
31901,5.7674506970455804e-24,2.9274373780558825e-10
32901,1.939094174279468e-24,2.4480101976897928e-11
33901,3.386666826439989e-24,6.685881996515384e-08
34901,4.503310661210299e-24,3.7835658204093005e-06
35901,3.386618915768171e-24,6.200721249459125e-10
36901,3.38661569191395e-24,6.8987403396386085e-09
37901,5.287026064168056e-24,3.5613588104876666e-08
38901,5.7674508889363345e-24,4.037543573444595e-09
