Height,Error (Validator),Error (Actor)
901,6.132235842108554e-24,4.7606872870345666e-08
1901,6.691219844850673e-24,9.403697889107258e-11
2901,3.921141629678451e-24,5.193091933858544e-12
3901,5.1674390322940916e-24,4.576340270484323e-09
4901,2.4243560409433254e-24,8.272977322809668e-11
5901,2.236971178894641e-24,2.7624757264100757e-12
6901,5.1674390322940916e-24,1.3172201545419191e-11
7901,2.4243560409433133e-24,7.17646382760978e-09
8901,2.4243560409624775e-24,1.169191549585043e-06
9901,2.3902106705801486e-24,1.630194937006565e-10
10901,4.394127339765681e-24,2.895512993838094e-07
11901,6.1069238308376615e-24,4.0968895739402076e-10
12901,6.132235842108554e-24,3.324959098766747e-07
13901,6.750462467100424e-24,5.801613935287486e-13
14901,2.6365756532589635e-24,6.874092309656659e-09
15901,5.1674390322940916e-24,6.949704704923617e-11
16901,2.424356040943313e-24,9.396442561319258e-12
17901,3.921141629678451e-24,1.7632438059585891e-09
18901,2.4243560409469764e-24,3.090089713876298e-09
19901,3.92114162967845e-24,3.006823794266804e-12
20901,6.691219844850673e-24,1.8096302260272578e-09
21901,2.4243560409433133e-24,8.647560823761386e-14
22901,6.691219844854346e-24,2.5710043305290285e-08
23901,3.182603612149653e-24,5.4218009283094606e-08
24901,2.3902106705801486e-24,1.0203605388061932e-10
25901,6.1322358421085546e-24,1.2814454687159514e-07
26901,4.394127339765681e-24,1.6298553385840814e-08
27901,2.2369711788946414e-24,1.0718724201837883e-09
28901,2.424356040944015e-24,2.0158446258758365e-07
29901,2.424356040943313e-24,2.0519405389740877e-12
30901,3.921141629678451e-24,6.745176575402279e-12
31901,2.236971178894641e-24,9.733955567819537e-11
32901,6.691219844850673e-24,2.7882717449627264e-10
33901,3.9211416296873766e-24,6.092882899920838e-09
34901,6.691219844850673e-24,8.163442776482215e-09
35901,2.3902106705802478e-24,1.3711368122821327e-09
36901,6.132235842108554e-24,5.055566210175924e-08
37901,2.23697117889637e-24,1.442470429922951e-09
38901,2.4243560409433133e-24,1.1731280235098505e-10
