Height,Error (Validator),Error (Actor)
901,4.4904167007528236e-24,1.2606534842690393e-11
1901,2.783309163944455e-24,4.5786637627073746e-11
2901,2.5695937776562936e-24,1.2513625487671432e-11
3901,3.1651166147952885e-24,1.7768942580423653e-07
4901,2.783309163944455e-24,1.88665506081978e-12
5901,4.4904167007528236e-24,3.136239531501076e-09
6901,3.0253489740342503e-24,3.09954499742978e-08
7901,2.744365831297366e-24,3.550701059881714e-05
8901,2.5695937776562936e-24,2.7025167188384612e-14
9901,4.4904167007528236e-24,1.499532111052065e-09
10901,7.64973453108097e-24,1.2937639395736887e-10
11901,2.7443658312902903e-24,5.567020236974289e-12
12901,2.7443658312902903e-24,5.891360436245372e-11
13901,4.4904167007528236e-24,8.075528680228437e-11
14901,6.983335725029134e-24,9.779114784453713e-08
15901,2.783309163944455e-24,2.9425159105269666e-11
16901,2.783309163944455e-24,4.8874549938937565e-09
17901,2.5695937776562936e-24,1.9660507946830314e-13
18901,7.64973453108097e-24,7.848352721141203e-07
19901,7.012204472522084e-24,2.6085179039906027e-08
20901,3.0253489740342503e-24,2.3817244135462944e-08
21901,4.4904167007528236e-24,3.4823593095520304e-10
22901,8.142838922551177e-24,1.7775426077320882e-07
23901,5.029864352152833e-24,4.9377966039867276e-08
24901,4.4904167007528236e-24,4.707361597964206e-12
25901,5.029864352152833e-24,2.978061931848432e-10
26901,2.7443658312902903e-24,8.397425878690865e-12
27901,2.5695937776562936e-24,4.578691432349111e-09
28901,3.0253489740342503e-24,2.557388475441371e-09
29901,7.64973453108097e-24,1.1333726309997457e-12
30901,4.4904167007528236e-24,2.7914191154163954e-12
31901,2.5695937776562936e-24,3.0866771341535983e-12
32901,7.64973453108097e-24,2.414645208845712e-07
33901,3.0253489740342507e-24,2.79573389136023e-09
34901,2.7443658312902903e-24,1.2990585405771375e-10
35901,2.7443658312902903e-24,1.43410072300739e-10
36901,2.783309163944455e-24,2.5036971387243952e-11
37901,2.7443658312902903e-24,1.6538970799337392e-10
38901,4.4904167007528236e-24,6.1820087918038824e-09
