Height,Error (Validator),Error (Actor)
901,8.980490177337168e-09,0.0022196157946140498
1901,1.4191875050211778e-07,0.05390623578078687
2901,6.993632963441456e-08,0.006146375158386026
3901,2.771611751473666e-08,0.012586920676510256
4901,2.157679088682442e-08,0.0006599516348585751
5901,1.5953455306354678e-08,0.00018642681688700298
6901,2.903249560688419e-10,3.875958944947176e-05
7901,2.9573771187454073e-08,0.0016985840797139773
8901,4.894609039704342e-06,0.4257692076637687
9901,1.1539308053538531e-07,0.03495496955335865
10901,6.53732874911371e-09,0.00016388725269109741
11901,9.815249282171064e-09,0.0019111392846081867
12901,5.446554553700331e-10,0.00012629390823648104
13901,1.5798341309673117e-07,0.049112727013958336
14901,4.0990965848032996e-10,7.2773225103164146e-06
15901,6.371611730722666e-06,0.3147244577821682
16901,5.09945505604542e-08,0.001983835669551177
17901,3.6750581040453265e-07,0.031116143731885725
18901,3.876321746373203e-11,9.329794318306955e-09
19901,9.21779373321221e-07,0.11004500749474348
20901,1.21558391191549e-06,0.2100213224322428
21901,2.8664954007317975e-08,0.0022183015762963737
22901,1.4513558180662859e-06,0.16288995001747952
23901,5.652998813594731e-10,0.001130958788290564
24901,4.933335648525086e-09,0.006105028709223912
25901,5.0914025778382164e-08,0.0037864090239412363
26901,1.1898950606291086e-08,0.005074992300871886
27901,9.286072620195178e-08,0.008017965470123142
28901,2.1393293185633186e-08,0.00021331832835152012
29901,1.4220777245283303e-09,0.000316546473619612
30901,1.5138463937729707e-09,0.002253257418692513
31901,1.2286572668393064e-08,0.0002591389479960524
32901,1.1923692506445094e-07,0.009134472218041383
33901,1.2470017954990491e-10,8.902911805549283e-06
34901,1.231198000966988e-07,0.012108862686609394
35901,4.416841766077373e-06,0.2662884759799148
36901,2.7653998068102814e-07,0.0317363379507477
37901,1.2286556830702108e-08,0.0006837514802015639
38901,6.82898428827488e-08,0.004656043497729094
