Height,Error (Validator),Error (Actor)
901,5.2652574743144606e-24,1.3091736730584051e-08
1901,4.766516713304918e-23,0.0009452386722187653
2901,4.457785092435069e-24,1.3621130648161377e-11
3901,2.2825478729458493e-24,5.372551689676703e-09
4901,4.074064496355566e-24,4.143038875784634e-07
5901,2.1001484556809443e-24,1.3573187023611934e-10
6901,3.386612096273533e-24,1.0167796712653233e-11
7901,3.3866121021761855e-24,3.936009918508837e-09
8901,2.070801047538254e-24,1.865897956352329e-07
9901,2.0708010723335224e-24,9.540558315819519e-11
10901,3.386612096272317e-24,5.694293270794814e-10
11901,1.9390941178011962e-24,8.494463118970859e-08
12901,5.7674506962891586e-24,6.141906154498133e-11
13901,2.0708010475382224e-24,3.5337497781417724e-10
14901,4.457785086506821e-24,5.897111180605113e-12
15901,3.3866120962723335e-24,3.003031613767314e-12
16901,3.386612096273482e-24,7.180939128693181e-10
17901,6.1390505264101424e-24,9.236055232479257e-07
18901,1.9390941180940626e-24,1.509979981750603e-10
19901,2.3878757327643218e-24,2.3616026164294482e-07
20901,4.4577850945205224e-24,3.687650376336319e-08
21901,5.767450696288647e-24,5.2972282032923047e-11
22901,3.386612096333571e-24,7.147867301697486e-11
23901,2.1001484556105488e-24,2.311924285158781e-09
24901,5.767450696288647e-24,2.2220534904313542e-09
25901,2.1001484557417883e-24,7.239121365066192e-11
26901,1.9390941691706072e-24,1.6248782398593734e-10
27901,4.4577850865017584e-24,3.288521605875608e-11
28901,3.3866120962725274e-24,9.363729914044931e-10
29901,2.0708010475382294e-24,5.4483810680365196e-11
30901,2.0708010475382228e-24,1.2671980819552333e-12
31901,1.9390941178011962e-24,2.1471696041071748e-11
32901,5.767454366557014e-24,2.2634047403214634e-08
33901,4.457849305082328e-24,4.4674137951095014e-07
34901,5.767450748046798e-24,7.686188454830038e-09
35901,2.0708010475386015e-24,8.37330389807311e-13
36901,2.1009439058466056e-24,4.509170533112536e-07
37901,2.0708010475382613e-24,1.544979259290526e-10
38901,3.386612096272317e-24,1.564302351140518e-13
