Height,Error (Validator),Error (Actor)
901,5.9118385163568666e-24,8.80868288398504e-11
1901,2.7833091639444752e-24,8.841557259076009e-14
2901,4.490416700754668e-24,4.734403156394671e-06
3901,6.983335725029162e-24,4.160804759910483e-09
4901,8.142838922551208e-24,4.2686216322206455e-12
5901,5.029864352152858e-24,5.461441222827233e-08
6901,2.7833091639444752e-24,3.3927866483236193e-12
7901,2.744365831290311e-24,7.443040445565411e-16
8901,5.9118385163568666e-24,6.2596008532273895e-09
9901,7.649734531081e-24,1.021533471043846e-12
10901,4.490416700752848e-24,7.059888648242061e-13
11901,4.490416700752848e-24,1.58731891224035e-09
12901,4.490416700752848e-24,1.6379648522821634e-12
13901,7.649734531081e-24,1.429481728461633e-10
14901,3.1651166147953098e-24,4.6020485061740964e-10
15901,2.744365831290311e-24,6.025782202859562e-10
16901,2.744365831290311e-24,2.519199827720675e-10
17901,2.7833091639444756e-24,1.65245736404685e-16
18901,4.490416700752848e-24,1.0796861381906917e-09
19901,7.012204472522112e-24,5.806950901413869e-07
20901,7.649734531081e-24,1.7011740297326292e-10
21901,2.7833091639444752e-24,7.426630923412465e-09
22901,2.744365831290311e-24,7.495159034370351e-15
23901,3.1651166147953098e-24,1.0815569535669081e-07
24901,2.744365831290311e-24,9.136740665601437e-15
25901,2.5695937776563138e-24,8.336444552057249e-10
26901,7.649734531081e-24,2.462240577356631e-07
27901,5.029864352152858e-24,1.8423981049477706e-16
28901,2.7833091639444756e-24,1.1607401795781669e-23
29901,3.165116614795312e-24,8.65501743324768e-07
30901,2.744365831290311e-24,3.821743965439558e-21
31901,7.649734531112428e-24,0.00015061118152017886
32901,2.744365831290311e-24,1.1655783460832204e-11
33901,2.7833091639444752e-24,5.757165782079296e-14
34901,4.490416700752848e-24,4.929745267152249e-10
35901,7.012204472522112e-24,3.5228984142280214e-10
36901,2.744365831290311e-24,5.807455890698116e-13
37901,2.7443658312903278e-24,1.411409264132105e-06
38901,3.648102460536025e-24,1.2595944742251012e-07
