Height,Error (Validator),Error (Actor)
901,3.601494120497053e-10,0.021968446909352783
1901,3.711036016065439e-11,0.0016515203234064894
2901,7.353639303128858e-08,0.3162445915726767
3901,1.8929573705506254e-10,0.017669882445454345
4901,4.936232536868543e-10,0.03402519625357963
5901,6.573541390039938e-10,0.08358366356173823
6901,7.078096069505355e-11,0.0038610474725207567
7901,9.595591384620027e-11,0.005792481295744906
8901,1.6625479207201166e-09,0.09369512554840174
9901,7.425457142766229e-09,0.145972197225214
10901,1.4949358085100847e-10,0.019492395009078674
11901,6.929713203590227e-11,0.0037209135958576464
12901,1.1016887398803505e-12,0.0005004275366059693
13901,6.913881589906923e-11,0.006748909772986253
14901,2.2951615585146662e-12,0.0027232958297870777
15901,1.6707442683856925e-09,0.10975996470675867
16901,2.066407144902199e-11,0.015141046367599048
17901,2.3698370294938772e-11,0.0033574285579759137
18901,1.6585278568651348e-09,0.06495464655213033
19901,6.522362016281413e-10,0.030239505694172032
20901,4.6073425156278776e-10,0.08801507727769367
21901,1.3964895178148137e-09,0.0780518808839349
22901,2.3007247490439693e-12,4.551361067637106e-05
23901,7.167121658122782e-12,0.002868617294036161
24901,1.9099382956353496e-13,5.94632366138579e-05
25901,9.611405565828948e-12,0.000612118494331139
26901,1.7825465138186816e-08,0.19192315662520165
27901,3.574936674626201e-11,0.0027380078415425954
28901,4.071482610896729e-09,0.18159418507689576
29901,4.622794369721095e-12,0.0005043330682145364
30901,5.489874313661517e-13,0.0002001045398911767
31901,5.6177723203370927e-11,0.0043990992316055
32901,5.2729644764639355e-12,0.0004344772554864666
33901,3.040072371159214e-13,7.115088794807391e-05
34901,2.223199736639768e-11,0.005967679966166642
35901,9.87470832128878e-09,0.16119361479824992
36901,6.985682701256219e-11,0.003795062708570742
37901,1.4081352001623607e-11,0.004746290649906855
38901,4.065758392708122e-09,0.1060452600085087
