Height,Error (Validator),Error (Actor)
901,1.670988965037081e-24,1.5835598040455096e-13
1901,2.8907518818568563e-24,4.6979721258074475e-12
2901,2.8818520919906365e-24,3.657751938496758e-15
3901,3.2220313258969377e-24,2.0148153575086397e-10
4901,1.6569337138288665e-23,4.675704411250073e-08
5901,3.77790065952163e-24,1.3050930825177751e-15
6901,7.780520775340149e-23,2.5688727648529567e-08
7901,4.9161260913468894e-24,2.2488289521316994e-13
8901,4.453401323389944e-24,9.674448120709578e-12
9901,2.883493025149316e-24,1.3789643805410437e-10
10901,4.873451330728097e-24,1.1298665949501067e-13
11901,1.781160948598401e-24,5.2337830976319546e-15
12901,1.806346821823048e-24,3.651207775771888e-12
13901,1.800022985495976e-24,7.281561868343127e-11
14901,2.8836087879325618e-24,2.0636037804161654e-10
15901,3.994345663414181e-22,2.0113386828156106e-06
16901,1.960031264498041e-24,8.358222859167776e-11
17901,3.777903043513618e-24,2.1629762667800016e-11
18901,1.8057111025247796e-24,3.764782608558951e-14
19901,2.882173776636948e-24,5.87385374661837e-13
20901,1.7811633284703715e-24,3.3484451388296756e-14
21901,7.335273472307513e-24,1.3781962754728463e-09
22901,4.4715591770522386e-24,9.591138033267578e-12
23901,7.004435985095462e-24,1.8473012918567786e-07
24901,2.68369336650315e-23,9.568241170979347e-08
25901,3.7785328090640526e-24,2.7544504869910797e-11
26901,3.7779006793370126e-24,1.8583331156235554e-14
27901,1.3001979495650245e-22,3.867254375478071e-08
28901,1.806445259622409e-24,5.372914709594678e-10
29901,1.7814822158556304e-24,4.3781243768337244e-13
30901,4.368476956613795e-23,8.124584168724931e-09
31901,2.2988896292858745e-22,5.950393719080744e-07
32901,2.2411651934580312e-20,3.0236783034483567e-05
33901,3.2542721868544327e-24,6.085208834077914e-08
34901,3.777900659529815e-24,2.5163303274920476e-14
35901,3.777900659309343e-24,2.1439870848972506e-15
36901,6.946948105497342e-22,1.096761584735886e-05
37901,2.8818520858376678e-24,4.743711281538388e-13
38901,1.6736711832111386e-24,1.5353994130248734e-11
